,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-29 06:00,2021-05-29 07:00,,46.0,42.0,OV,40.0,15.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,5,0.0,N,69.0,H,,,,,,,,,,,,,,,,,,94,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T07:00:00.000Z
1,1,LAV,2021-05-29 06:00,2021-05-29 08:00,,46.0,42.0,OV,50.0,16.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,1.0,N,56.0,H,,,,,,,,,,,,,,,,,,96,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T08:00:00.000Z
2,2,LAV,2021-05-29 06:00,2021-05-29 09:00,,46.0,42.0,OV,40.0,17.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,5,2.0,N,46.0,H,,,,,,,,,,,,,,,,,,99,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T09:00:00.000Z
3,3,LAV,2021-05-29 06:00,2021-05-29 10:00,,46.0,42.0,OV,50.0,18.0,,,,,,,,,,3,4,BR,0.0,1.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,39.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T10:00:00.000Z
4,4,LAV,2021-05-29 06:00,2021-05-29 11:00,,46.0,42.0,OV,50.0,18.0,,,,,,,,,,3,4,BR,0.0,1.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,39.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T11:00:00.000Z
5,5,LAV,2021-05-29 06:00,2021-05-29 12:00,,46.0,42.0,OV,50.0,18.0,100.0,,,,,,,,,3,4,BR,0.0,2.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,0.0,N,35.0,M,,,,,,,,,,,,,,,,,,100,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T12:00:00.000Z
6,6,LAV,2021-05-29 06:00,2021-05-29 13:00,,46.0,42.0,OV,50.0,19.0,,,,,,,,,,3,3,BR,0.0,3.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,3,99.0,Y,3,0.0,N,31.0,M,,,,,,,,,,,,,,,,,,99,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T13:00:00.000Z
7,7,LAV,2021-05-29 06:00,2021-05-29 14:00,,45.0,42.0,OV,50.0,20.0,,,,,,,,,,3,4,BR,0.0,6.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,3,96.0,Y,4,0.0,N,25.0,M,,,,,,,,,,,,,,,,,,77,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T14:00:00.000Z
8,8,LAV,2021-05-29 06:00,2021-05-29 15:00,,44.0,43.0,OV,50.0,20.0,,,,,,,,,,3,4,BR,2.0,8.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,3,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,38,Y,,,2021-05-29T06:00:00.000Z,2021-05-29T15:00:00.000Z
9,9,LAV,2021-05-29 06:00,2021-05-29 16:00,,44.0,43.0,OV,50.0,21.0,,,,,,,,,,3,3,BR,1.0,9.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,3,85.0,Y,3,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,25,N,,,2021-05-29T06:00:00.000Z,2021-05-29T16:00:00.000Z
