,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-01-20 12:00,2022-01-20 13:00,,35.0,32.0,OV,300.0,8.0,,,,,,,,,,5,6,N ,2.0,21.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,49.0,Y,5,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,67,Y,,,2022-01-20T12:00:00.000Z,2022-01-20T13:00:00.000Z
1,1,LAV,2022-01-20 12:00,2022-01-20 14:00,,34.0,29.0,OV,310.0,9.0,,,,,,,,,,4,7,N ,3.0,39.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,60.0,Y,5,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,49,Y,,,2022-01-20T12:00:00.000Z,2022-01-20T14:00:00.000Z
2,2,LAV,2022-01-20 12:00,2022-01-20 15:00,,32.0,27.0,OV,310.0,10.0,,,,,,,,,,5,7,N ,1.0,60.0,S ,,16.0,,,,,,,,,,,KBOS,,,,,,,,,,6,50.0,Y,5,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,58,Y,,,2022-01-20T12:00:00.000Z,2022-01-20T15:00:00.000Z
3,3,LAV,2022-01-20 12:00,2022-01-20 16:00,,32.0,25.0,OV,310.0,10.0,,,,,,,,,,6,4,N ,0.0,68.0,S ,,17.0,,,,,,,,,,,KBOS,,,,,,,,,,6,43.0,Y,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,40,Y,,,2022-01-20T12:00:00.000Z,2022-01-20T16:00:00.000Z
4,4,LAV,2022-01-20 12:00,2022-01-20 17:00,,32.0,23.0,OV,310.0,10.0,,,,,,,,,,6,5,N ,0.0,73.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,39.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,32,Y,,,2022-01-20T12:00:00.000Z,2022-01-20T17:00:00.000Z
5,5,LAV,2022-01-20 12:00,2022-01-20 18:00,,32.0,21.0,OV,320.0,11.0,90.0,,,,,,,,,6,7,N ,0.0,77.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,36.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,16,N,,,2022-01-20T12:00:00.000Z,2022-01-20T18:00:00.000Z
6,6,LAV,2022-01-20 12:00,2022-01-20 19:00,,32.0,19.0,OV,320.0,10.0,,,,,,,,,,7,7,N ,0.0,80.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,28.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,6,N,,,2022-01-20T12:00:00.000Z,2022-01-20T19:00:00.000Z
7,7,LAV,2022-01-20 12:00,2022-01-20 20:00,,32.0,17.0,OV,330.0,11.0,,,,,,,,,,6,7,N ,0.0,84.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,20.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,5,N,,,2022-01-20T12:00:00.000Z,2022-01-20T20:00:00.000Z
8,8,LAV,2022-01-20 12:00,2022-01-20 21:00,,31.0,16.0,OV,330.0,10.0,,,,,,,,,,7,7,N ,0.0,86.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,15.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-01-20T12:00:00.000Z,2022-01-20T21:00:00.000Z
9,9,LAV,2022-01-20 12:00,2022-01-20 22:00,,29.0,14.0,OV,340.0,9.0,,,,,,,,,,8,7,N ,0.0,86.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,6.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-20T12:00:00.000Z,2022-01-20T22:00:00.000Z
10,10,LAV,2022-01-20 12:00,2022-01-20 23:00,,28.0,13.0,OV,340.0,9.0,,,,,,,,,,8,7,N ,0.0,89.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-20T12:00:00.000Z,2022-01-20T23:00:00.000Z
11,11,LAV,2022-01-20 12:00,2022-01-21 00:00,,27.0,11.0,OV,340.0,9.0,11.0,,,,,,,,,8,7,N ,0.0,88.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,4.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-20T12:00:00.000Z,2022-01-21T00:00:00.000Z
