,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-03-13 00:00,2022-03-13 01:00,,28.0,19.0,OV,300.0,22.0,,,,,,,,,,6,4,N ,1.0,97.0,S ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,6,67.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,86,Y,,,2022-03-13T00:00:00.000Z,2022-03-13T01:00:00.000Z
1,1,LAV,2022-03-13 00:00,2022-03-13 02:00,,27.0,16.0,OV,290.0,22.0,,,,,,,,,,6,4,N ,2.0,95.0,S ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,6,53.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,45,Y,,,2022-03-13T00:00:00.000Z,2022-03-13T02:00:00.000Z
2,2,LAV,2022-03-13 00:00,2022-03-13 03:00,,26.0,14.0,OV,290.0,22.0,,,,,,,,,,6,5,N ,1.0,95.0,S ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,6,27.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,28,N,,,2022-03-13T00:00:00.000Z,2022-03-13T03:00:00.000Z
3,3,LAV,2022-03-13 00:00,2022-03-13 04:00,,26.0,12.0,OV,280.0,23.0,,,,,,,,,,6,7,N ,1.0,96.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,6,34.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,8,N,,,2022-03-13T00:00:00.000Z,2022-03-13T04:00:00.000Z
4,4,LAV,2022-03-13 00:00,2022-03-13 05:00,,25.0,11.0,OV,280.0,23.0,,,,,,,,,,6,7,N ,1.0,95.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,6,17.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-03-13T00:00:00.000Z,2022-03-13T05:00:00.000Z
5,5,LAV,2022-03-13 00:00,2022-03-13 06:00,,25.0,9.0,SC,270.0,23.0,100.0,,,,,,,,,6,7,N ,1.0,97.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,6,22.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-03-13T00:00:00.000Z,2022-03-13T06:00:00.000Z
6,6,LAV,2022-03-13 00:00,2022-03-13 07:00,,24.0,8.0,SC,270.0,24.0,,,,,,,,,,6,7,N ,0.0,99.0,S ,,33.0,,,,,,,,,,,KBOS,,,,,,,,,,6,17.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-03-13T00:00:00.000Z,2022-03-13T07:00:00.000Z
7,7,LAV,2022-03-13 00:00,2022-03-13 08:00,,24.0,7.0,FW,270.0,24.0,,,,,,,,,,6,7,N ,0.0,99.0,S ,,33.0,,,,,,,,,,,KBOS,,,,,,,,,,6,13.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-03-13T00:00:00.000Z,2022-03-13T08:00:00.000Z
8,8,LAV,2022-03-13 00:00,2022-03-13 09:00,,23.0,7.0,CL,270.0,24.0,,,,,,,,,,6,7,N ,0.0,100.0,S ,,33.0,,,,,,,,,,,KBOS,,,,,,,,,,8,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-13T00:00:00.000Z,2022-03-13T09:00:00.000Z
9,9,LAV,2022-03-13 00:00,2022-03-13 10:00,,23.0,7.0,CL,270.0,24.0,,,,,,,,,,8,7,N ,0.0,98.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-13T00:00:00.000Z,2022-03-13T10:00:00.000Z
