,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-01-17 12:00,2022-01-17 13:00,,42.0,42.0,OV,90.0,33.0,,,,,,,,,,4,4,BR,1.0,3.0,R ,,44.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,2.0,N,100.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2022-01-17T12:00:00.000Z,2022-01-17T13:00:00.000Z
1,1,LAV,2022-01-17 12:00,2022-01-17 14:00,,42.0,42.0,OV,100.0,32.0,,,,,,,,,,3,4,BR,1.0,4.0,R ,,43.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,50.0,H,,,,,,,,,,,,,,,,,,98,Y,,,2022-01-17T12:00:00.000Z,2022-01-17T14:00:00.000Z
2,2,LAV,2022-01-17 12:00,2022-01-17 15:00,,43.0,43.0,OV,110.0,31.0,,,,,,,,,,3,4,BR,0.0,7.0,R ,,41.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,27.0,M,,,,,,,,,,,,,,,,,,63,Y,,,2022-01-17T12:00:00.000Z,2022-01-17T15:00:00.000Z
3,3,LAV,2022-01-17 12:00,2022-01-17 16:00,,43.0,43.0,OV,150.0,29.0,,,,,,,,,,4,4,BR,0.0,8.0,R ,,39.0,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,5,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,35,Y,,,2022-01-17T12:00:00.000Z,2022-01-17T16:00:00.000Z
4,4,LAV,2022-01-17 12:00,2022-01-17 17:00,,43.0,43.0,OV,190.0,27.0,,,,,,,,,,4,4,BR,0.0,7.0,R ,,37.0,,,,,,,,,,,KBOS,,,,,,,,,,4,81.0,Y,5,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,37,Y,,,2022-01-17T12:00:00.000Z,2022-01-17T17:00:00.000Z
5,5,LAV,2022-01-17 12:00,2022-01-17 18:00,,43.0,41.0,OV,200.0,25.0,100.0,,,,,,,,,5,7,BR,0.0,6.0,R ,,35.0,,,,,,,,,,,KBOS,,,,,,,,,,5,56.0,Y,6,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,8,N,,,2022-01-17T12:00:00.000Z,2022-01-17T18:00:00.000Z
6,6,LAV,2022-01-17 12:00,2022-01-17 19:00,,43.0,38.0,OV,210.0,22.0,,,,,,,,,,5,7,N ,0.0,14.0,R ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,5,43.0,Y,7,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-17T12:00:00.000Z,2022-01-17T19:00:00.000Z
7,7,LAV,2022-01-17 12:00,2022-01-17 20:00,,43.0,36.0,OV,210.0,19.0,,,,,,,,,,5,7,N ,0.0,24.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,5,28.0,N,7,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,9,N,,,2022-01-17T12:00:00.000Z,2022-01-17T20:00:00.000Z
8,8,LAV,2022-01-17 12:00,2022-01-17 21:00,,43.0,34.0,OV,200.0,19.0,,,,,,,,,,5,7,N ,0.0,35.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,5,19.0,N,5,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,7,N,,,2022-01-17T12:00:00.000Z,2022-01-17T21:00:00.000Z
9,9,LAV,2022-01-17 12:00,2022-01-17 22:00,,42.0,33.0,OV,210.0,18.0,,,,,,,,,,5,7,N ,0.0,40.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,5,18.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-01-17T12:00:00.000Z,2022-01-17T22:00:00.000Z
