,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-07-15 12:00,2021-07-15 13:00,,75.0,68.0,BK,110.0,5.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-07-15T12:00:00.000Z,2021-07-15T13:00:00.000Z
1,1,LAV,2021-07-15 12:00,2021-07-15 14:00,,76.0,68.0,BK,120.0,6.0,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-07-15T12:00:00.000Z,2021-07-15T14:00:00.000Z
2,2,LAV,2021-07-15 12:00,2021-07-15 15:00,,78.0,69.0,BK,110.0,7.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-07-15T12:00:00.000Z,2021-07-15T15:00:00.000Z
3,3,LAV,2021-07-15 12:00,2021-07-15 16:00,,79.0,68.0,BK,110.0,7.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-07-15T12:00:00.000Z,2021-07-15T16:00:00.000Z
4,4,LAV,2021-07-15 12:00,2021-07-15 17:00,,78.0,68.0,BK,100.0,8.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-07-15T12:00:00.000Z,2021-07-15T17:00:00.000Z
5,5,LAV,2021-07-15 12:00,2021-07-15 18:00,,79.0,69.0,BK,90.0,9.0,1.0,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,0.0,N,6,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-07-15T12:00:00.000Z,2021-07-15T18:00:00.000Z
6,6,LAV,2021-07-15 12:00,2021-07-15 19:00,,80.0,68.0,BK,90.0,9.0,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,3,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-07-15T12:00:00.000Z,2021-07-15T19:00:00.000Z
7,7,LAV,2021-07-15 12:00,2021-07-15 20:00,,79.0,68.0,BK,90.0,9.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,5,2.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-07-15T12:00:00.000Z,2021-07-15T20:00:00.000Z
8,8,LAV,2021-07-15 12:00,2021-07-15 21:00,,78.0,69.0,BK,110.0,9.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,5,2.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-07-15T12:00:00.000Z,2021-07-15T21:00:00.000Z
9,9,LAV,2021-07-15 12:00,2021-07-15 22:00,,78.0,69.0,BK,120.0,9.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,5,2.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-07-15T12:00:00.000Z,2021-07-15T22:00:00.000Z
