,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-09-10 00:00,2021-09-10 01:00,,70.0,65.0,OV,260.0,4.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,95.0,Y,5,1.0,N,15.0,L,,,,,,,,,,,,,,,,,,94,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T01:00:00.000Z
1,1,LAV,2021-09-10 00:00,2021-09-10 02:00,,70.0,65.0,OV,260.0,5.0,,,,,,,,,,4,6,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,95.0,Y,5,1.0,N,31.0,M,,,,,,,,,,,,,,,,,,78,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T02:00:00.000Z
2,2,LAV,2021-09-10 00:00,2021-09-10 03:00,,69.0,65.0,OV,280.0,4.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,93.0,Y,5,1.0,N,26.0,M,,,,,,,,,,,,,,,,,,67,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T03:00:00.000Z
3,3,LAV,2021-09-10 00:00,2021-09-10 04:00,,68.0,65.0,OV,300.0,5.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,5,1.0,N,26.0,L,,,,,,,,,,,,,,,,,,58,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T04:00:00.000Z
4,4,LAV,2021-09-10 00:00,2021-09-10 05:00,,68.0,65.0,OV,300.0,6.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,81.0,Y,5,0.0,N,39.0,H,,,,,,,,,,,,,,,,,,77,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T05:00:00.000Z
5,5,LAV,2021-09-10 00:00,2021-09-10 06:00,,67.0,64.0,OV,300.0,7.0,98.0,,,,,,,,,5,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,72.0,Y,5,0.0,N,32.0,M,,,,,,,,,,,,,,,,,,77,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T06:00:00.000Z
6,6,LAV,2021-09-10 00:00,2021-09-10 07:00,,66.0,63.0,OV,310.0,7.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,53.0,Y,5,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,57,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T07:00:00.000Z
7,7,LAV,2021-09-10 00:00,2021-09-10 08:00,,66.0,62.0,OV,310.0,6.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,44.0,Y,7,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,30,Y,,,2021-09-10T00:00:00.000Z,2021-09-10T08:00:00.000Z
8,8,LAV,2021-09-10 00:00,2021-09-10 09:00,,65.0,61.0,OV,320.0,7.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,34.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,11,N,,,2021-09-10T00:00:00.000Z,2021-09-10T09:00:00.000Z
9,9,LAV,2021-09-10 00:00,2021-09-10 10:00,,64.0,60.0,OV,310.0,6.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,24.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-09-10T00:00:00.000Z,2021-09-10T10:00:00.000Z
10,10,LAV,2021-09-10 00:00,2021-09-10 11:00,,64.0,59.0,BK,310.0,6.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,16.0,N,6,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T11:00:00.000Z
11,11,LAV,2021-09-10 00:00,2021-09-10 12:00,,64.0,59.0,BK,300.0,6.0,82.0,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,7.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T12:00:00.000Z
12,12,LAV,2021-09-10 00:00,2021-09-10 13:00,,66.0,58.0,BK,310.0,7.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,5.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T13:00:00.000Z
13,13,LAV,2021-09-10 00:00,2021-09-10 14:00,,67.0,57.0,BK,300.0,8.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,4.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T14:00:00.000Z
14,14,LAV,2021-09-10 00:00,2021-09-10 15:00,,69.0,56.0,BK,300.0,9.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,5.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T15:00:00.000Z
15,15,LAV,2021-09-10 00:00,2021-09-10 16:00,,71.0,55.0,BK,300.0,9.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,2.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-09-10T00:00:00.000Z,2021-09-10T16:00:00.000Z
16,16,LAV,2021-09-10 00:00,2021-09-10 17:00,,72.0,55.0,BK,300.0,9.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,16.0,,,,,,,,,,,KBOS,,,,,,,,,,6,0.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-09-10T00:00:00.000Z,2021-09-10T17:00:00.000Z
