,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-10-04 06:00,2021-10-04 07:00,,61.0,59.0,OV,60.0,7.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,99.0,Y,5,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,100,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T07:00:00.000Z
1,1,LAV,2021-10-04 06:00,2021-10-04 08:00,,61.0,58.0,OV,60.0,8.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,5,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,85,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T08:00:00.000Z
2,2,LAV,2021-10-04 06:00,2021-10-04 09:00,,60.0,57.0,OV,60.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,99.0,Y,5,1.0,N,16.0,L,,,,,,,,,,,,,,,,,,80,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T09:00:00.000Z
3,3,LAV,2021-10-04 06:00,2021-10-04 10:00,,60.0,57.0,OV,50.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,5,1.0,N,24.0,L,,,,,,,,,,,,,,,,,,75,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T10:00:00.000Z
4,4,LAV,2021-10-04 06:00,2021-10-04 11:00,,59.0,56.0,OV,50.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,5,0.0,N,29.0,M,,,,,,,,,,,,,,,,,,82,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T11:00:00.000Z
5,5,LAV,2021-10-04 06:00,2021-10-04 12:00,,59.0,55.0,OV,50.0,9.0,100.0,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,86.0,Y,5,0.0,N,29.0,M,,,,,,,,,,,,,,,,,,86,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T12:00:00.000Z
6,6,LAV,2021-10-04 06:00,2021-10-04 13:00,,59.0,54.0,OV,50.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,82.0,Y,5,0.0,N,27.0,M,,,,,,,,,,,,,,,,,,84,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T13:00:00.000Z
7,7,LAV,2021-10-04 06:00,2021-10-04 14:00,,59.0,54.0,OV,60.0,9.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,78.0,Y,4,0.0,N,24.0,M,,,,,,,,,,,,,,,,,,73,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T14:00:00.000Z
8,8,LAV,2021-10-04 06:00,2021-10-04 15:00,,58.0,54.0,OV,60.0,9.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,74.0,Y,4,0.0,N,26.0,M,,,,,,,,,,,,,,,,,,76,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T15:00:00.000Z
9,9,LAV,2021-10-04 06:00,2021-10-04 16:00,,57.0,54.0,OV,70.0,10.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,71.0,Y,5,0.0,N,16.0,L,,,,,,,,,,,,,,,,,,70,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T16:00:00.000Z
10,10,LAV,2021-10-04 06:00,2021-10-04 17:00,,56.0,55.0,OV,70.0,10.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,67.0,Y,4,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,74,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T17:00:00.000Z
11,11,LAV,2021-10-04 06:00,2021-10-04 18:00,,55.0,55.0,OV,70.0,10.0,98.0,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,60.0,Y,5,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,75,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T18:00:00.000Z
12,12,LAV,2021-10-04 06:00,2021-10-04 19:00,,54.0,54.0,OV,70.0,10.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,66.0,Y,5,0.0,N,12.0,N,,,,,,,,,,,,,,,,,,64,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T19:00:00.000Z
13,13,LAV,2021-10-04 06:00,2021-10-04 20:00,,54.0,54.0,OV,70.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,69.0,Y,5,1.0,N,14.0,N,,,,,,,,,,,,,,,,,,60,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T20:00:00.000Z
14,14,LAV,2021-10-04 06:00,2021-10-04 21:00,,54.0,54.0,OV,70.0,9.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,73.0,Y,3,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,67,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T21:00:00.000Z
15,15,LAV,2021-10-04 06:00,2021-10-04 22:00,,54.0,54.0,OV,70.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,76.0,Y,4,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,57,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T22:00:00.000Z
16,16,LAV,2021-10-04 06:00,2021-10-04 23:00,,53.0,53.0,OV,70.0,9.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,76.0,Y,5,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,48,Y,,,2021-10-04T06:00:00.000Z,2021-10-04T23:00:00.000Z
17,17,LAV,2021-10-04 06:00,2021-10-05 00:00,,54.0,53.0,OV,60.0,8.0,89.0,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,75.0,Y,5,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,46,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T00:00:00.000Z
18,18,LAV,2021-10-04 06:00,2021-10-05 01:00,,53.0,53.0,OV,60.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,77.0,Y,5,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,54,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T01:00:00.000Z
19,19,LAV,2021-10-04 06:00,2021-10-05 02:00,,53.0,53.0,OV,60.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,77.0,Y,5,1.0,N,6.0,N,,,,,,,,,,,,,,,,,,57,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T02:00:00.000Z
20,20,LAV,2021-10-04 06:00,2021-10-05 03:00,,52.0,52.0,OV,60.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,77.0,Y,5,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,59,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T03:00:00.000Z
21,21,LAV,2021-10-04 06:00,2021-10-05 04:00,,53.0,53.0,OV,50.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,5,1.0,N,7.0,N,,,,,,,,,,,,,,,,,,63,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T04:00:00.000Z
22,22,LAV,2021-10-04 06:00,2021-10-05 05:00,,53.0,52.0,OV,50.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,82.0,Y,5,1.0,N,8.0,N,,,,,,,,,,,,,,,,,,52,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T05:00:00.000Z
23,23,LAV,2021-10-04 06:00,2021-10-05 06:00,,53.0,53.0,OV,40.0,7.0,85.0,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,83.0,Y,5,1.0,N,9.0,N,,,,,,,,,,,,,,,,,,42,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T06:00:00.000Z
24,24,LAV,2021-10-04 06:00,2021-10-05 07:00,,53.0,52.0,OV,40.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,81.0,Y,5,1.0,N,8.0,N,,,,,,,,,,,,,,,,,,50,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T07:00:00.000Z
25,25,LAV,2021-10-04 06:00,2021-10-05 08:00,,,,OV,,,,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,58,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T08:00:00.000Z
26,26,LAV,2021-10-04 06:00,2021-10-05 09:00,,,,OV,,,,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,59,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T09:00:00.000Z
27,27,LAV,2021-10-04 06:00,2021-10-05 10:00,,,,OV,,,,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,60,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T10:00:00.000Z
28,28,LAV,2021-10-04 06:00,2021-10-05 11:00,,,,OV,,,,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,63,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T11:00:00.000Z
29,29,LAV,2021-10-04 06:00,2021-10-05 12:00,,,,OV,,,85.0,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,62,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T12:00:00.000Z
30,30,LAV,2021-10-04 06:00,2021-10-05 13:00,,,,OV,,,,,,,,,,,,2,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,59,Y,,,2021-10-04T06:00:00.000Z,2021-10-05T13:00:00.000Z
