,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-03-09 18:00,2022-03-09 19:00,,40.0,23.0,OV,80.0,6.0,,,,,,,,,,6,7,N ,0.0,65.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,56.0,Y,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,70,Y,,,2022-03-09T18:00:00.000Z,2022-03-09T19:00:00.000Z
1,1,LAV,2022-03-09 18:00,2022-03-09 20:00,,40.0,25.0,OV,90.0,6.0,,,,,,,,,,4,2,N ,0.0,74.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,73.0,Y,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,77,Y,,,2022-03-09T18:00:00.000Z,2022-03-09T20:00:00.000Z
2,2,LAV,2022-03-09 18:00,2022-03-09 21:00,,39.0,27.0,OV,80.0,7.0,,,,,,,,,,3,2,BR,0.0,76.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,86.0,Y,2,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,100,Y,,,2022-03-09T18:00:00.000Z,2022-03-09T21:00:00.000Z
3,3,LAV,2022-03-09 18:00,2022-03-09 22:00,,38.0,28.0,OV,80.0,7.0,,,,,,,,,,2,2,BR,0.0,81.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,95.0,Y,2,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,96,Y,,,2022-03-09T18:00:00.000Z,2022-03-09T22:00:00.000Z
4,4,LAV,2022-03-09 18:00,2022-03-09 23:00,,37.0,29.0,OV,70.0,6.0,,,,,,,,,,2,2,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,2,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,99,Y,,,2022-03-09T18:00:00.000Z,2022-03-09T23:00:00.000Z
5,5,LAV,2022-03-09 18:00,2022-03-10 00:00,,36.0,29.0,OV,80.0,5.0,100.0,,,,,,,,,2,3,BR,0.0,81.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,92,Y,,,2022-03-09T18:00:00.000Z,2022-03-10T00:00:00.000Z
6,6,LAV,2022-03-09 18:00,2022-03-10 01:00,,35.0,28.0,OV,40.0,4.0,,,,,,,,,,2,3,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,85.0,Y,3,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,83,Y,,,2022-03-09T18:00:00.000Z,2022-03-10T01:00:00.000Z
7,7,LAV,2022-03-09 18:00,2022-03-10 02:00,,35.0,28.0,OV,240.0,4.0,,,,,,,,,,2,4,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,71.0,Y,4,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,63,Y,,,2022-03-09T18:00:00.000Z,2022-03-10T02:00:00.000Z
8,8,LAV,2022-03-09 18:00,2022-03-10 03:00,,35.0,28.0,OV,300.0,4.0,,,,,,,,,,2,5,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,53.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,21,N,,,2022-03-09T18:00:00.000Z,2022-03-10T03:00:00.000Z
9,9,LAV,2022-03-09 18:00,2022-03-10 04:00,,35.0,27.0,OV,300.0,3.0,,,,,,,,,,2,5,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,39.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,10,N,,,2022-03-09T18:00:00.000Z,2022-03-10T04:00:00.000Z
10,10,LAV,2022-03-09 18:00,2022-03-10 05:00,,34.0,26.0,OV,300.0,4.0,,,,,,,,,,2,5,BR,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,20.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-09T18:00:00.000Z,2022-03-10T05:00:00.000Z
11,11,LAV,2022-03-09 18:00,2022-03-10 06:00,,33.0,24.0,OV,300.0,3.0,97.0,,,,,,,,,2,7,BR,0.0,85.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,8.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-09T18:00:00.000Z,2022-03-10T06:00:00.000Z
12,12,LAV,2022-03-09 18:00,2022-03-10 07:00,,33.0,24.0,OV,290.0,4.0,,,,,,,,,,2,7,N ,0.0,86.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-09T18:00:00.000Z,2022-03-10T07:00:00.000Z
13,13,LAV,2022-03-09 18:00,2022-03-10 08:00,,33.0,24.0,OV,290.0,4.0,,,,,,,,,,2,7,N ,0.0,87.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-09T18:00:00.000Z,2022-03-10T08:00:00.000Z
14,14,LAV,2022-03-09 18:00,2022-03-10 09:00,,32.0,24.0,OV,280.0,5.0,,,,,,,,,,2,7,N ,0.0,89.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,1.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-09T18:00:00.000Z,2022-03-10T09:00:00.000Z
