,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2020-11-23 12:00,2020-11-23 13:00,,52.0,52.0,OV,160.0,9.0,,,,,,,,,,3,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,62.0,Y,7.0,1.0,N,13.0,L,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T13:00:00.000Z
1,1,LAV,2020-11-23 12:00,2020-11-23 14:00,,53.0,53.0,OV,180.0,10.0,,,,,,,,,,3,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,76.0,Y,6.0,1.0,N,25.0,L,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T14:00:00.000Z
2,2,LAV,2020-11-23 12:00,2020-11-23 15:00,,53.0,53.0,OV,210.0,11.0,,,,,,,,,,3,5,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,88.0,Y,5.0,6.0,N,31.0,M,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T15:00:00.000Z
3,3,LAV,2020-11-23 12:00,2020-11-23 16:00,,54.0,52.0,OV,260.0,13.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,95.0,Y,5.0,6.0,N,46.0,H,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T16:00:00.000Z
4,4,LAV,2020-11-23 12:00,2020-11-23 17:00,,55.0,51.0,OV,300.0,14.0,,,,,,,,,,4,4,BR,0.0,0.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,100.0,Y,5.0,1.0,N,41.0,H,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T17:00:00.000Z
5,5,LAV,2020-11-23 12:00,2020-11-23 18:00,,56.0,49.0,OV,310.0,14.0,85.0,,,,,,,,,3,4,BR,0.0,0.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,100.0,Y,5.0,1.0,N,29.0,M,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T18:00:00.000Z
6,6,LAV,2020-11-23 12:00,2020-11-23 19:00,,55.0,46.0,OV,310.0,15.0,,,,,,,,,,4,3,HZ,0.0,1.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,85.0,Y,7.0,1.0,N,42.0,H,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T19:00:00.000Z
7,7,LAV,2020-11-23 12:00,2020-11-23 20:00,,54.0,43.0,OV,300.0,15.0,,,,,,,,,,6,7,N ,0.0,5.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,66.0,Y,7.0,0.0,N,16.0,L,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T20:00:00.000Z
8,8,LAV,2020-11-23 12:00,2020-11-23 21:00,,52.0,39.0,OV,300.0,16.0,,,,,,,,,,8,7,N ,0.0,9.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,46.0,Y,7.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T21:00:00.000Z
9,9,LAV,2020-11-23 12:00,2020-11-23 22:00,,51.0,35.0,BK,300.0,18.0,,,,,,,,,,8,7,N ,0.0,20.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,36.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T22:00:00.000Z
10,10,LAV,2020-11-23 12:00,2020-11-23 23:00,,49.0,32.0,FW,300.0,18.0,,,,,,,,,,8,7,N ,0.0,31.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,24.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-23T23:00:00.000Z
11,11,LAV,2020-11-23 12:00,2020-11-24 00:00,,47.0,29.0,CL,300.0,20.0,55.0,,,,,,,,,8,7,N ,0.0,41.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,10.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T00:00:00.000Z
12,12,LAV,2020-11-23 12:00,2020-11-24 01:00,,44.0,27.0,CL,300.0,19.0,,,,,,,,,,8,7,N ,0.0,46.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,8.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T01:00:00.000Z
13,13,LAV,2020-11-23 12:00,2020-11-24 02:00,,42.0,25.0,CL,300.0,19.0,,,,,,,,,,8,7,N ,0.0,51.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,8.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T02:00:00.000Z
14,14,LAV,2020-11-23 12:00,2020-11-24 03:00,,39.0,23.0,CL,300.0,16.0,,,,,,,,,,8,7,N ,0.0,60.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,6.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T03:00:00.000Z
15,15,LAV,2020-11-23 12:00,2020-11-24 04:00,,37.0,23.0,CL,300.0,17.0,,,,,,,,,,8,7,N ,0.0,64.0,S ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,3.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T04:00:00.000Z
16,16,LAV,2020-11-23 12:00,2020-11-24 05:00,,35.0,23.0,CL,290.0,17.0,,,,,,,,,,8,7,N ,0.0,70.0,S ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,3.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T05:00:00.000Z
17,17,LAV,2020-11-23 12:00,2020-11-24 06:00,,34.0,23.0,CL,290.0,16.0,0.0,,,,,,,,,8,7,N ,0.0,77.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,1.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T06:00:00.000Z
18,18,LAV,2020-11-23 12:00,2020-11-24 07:00,,33.0,23.0,CL,290.0,14.0,,,,,,,,,,8,7,N ,0.0,80.0,S ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,0.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T07:00:00.000Z
19,19,LAV,2020-11-23 12:00,2020-11-24 08:00,,33.0,24.0,CL,290.0,13.0,,,,,,,,,,8,7,N ,0.0,84.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6.0,0.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T08:00:00.000Z
20,20,LAV,2020-11-23 12:00,2020-11-24 09:00,,33.0,24.0,CL,290.0,12.0,,,,,,,,,,8,7,N ,0.0,89.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8.0,1.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2020-11-23T12:00:00.000Z,2020-11-24T09:00:00.000Z
