,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-11-13 18:00,2021-11-13 19:00,,56.0,45.0,FW,110.0,15.0,,,,,,,,,,8,7,N ,0.0,2.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-13T19:00:00.000Z
1,1,LAV,2021-11-13 18:00,2021-11-13 20:00,,56.0,46.0,OV,120.0,15.0,,,,,,,,,,8,7,N ,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-13T20:00:00.000Z
2,2,LAV,2021-11-13 18:00,2021-11-13 21:00,,55.0,46.0,OV,130.0,15.0,,,,,,,,,,8,7,N ,1.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-11-13T18:00:00.000Z,2021-11-13T21:00:00.000Z
3,3,LAV,2021-11-13 18:00,2021-11-13 22:00,,53.0,46.0,OV,140.0,15.0,,,,,,,,,,8,7,N ,1.0,1.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,7,15.0,N,7,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,26,N,,,2021-11-13T18:00:00.000Z,2021-11-13T22:00:00.000Z
4,4,LAV,2021-11-13 18:00,2021-11-13 23:00,,52.0,44.0,OV,200.0,16.0,,,,,,,,,,7,3,N ,1.0,2.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,8,18.0,N,5,2.0,N,27.0,M,,,,,,,,,,,,,,,,,,72,Y,,,2021-11-13T18:00:00.000Z,2021-11-13T23:00:00.000Z
5,5,LAV,2021-11-13 18:00,2021-11-14 00:00,,50.0,42.0,OV,240.0,17.0,94.0,,,,,,,,,7,7,N ,0.0,3.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,7,31.0,N,7,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,48,Y,,,2021-11-13T18:00:00.000Z,2021-11-14T00:00:00.000Z
6,6,LAV,2021-11-13 18:00,2021-11-14 01:00,,48.0,39.0,BK,250.0,17.0,,,,,,,,,,5,7,N ,0.0,7.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,7,26.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-11-13T18:00:00.000Z,2021-11-14T01:00:00.000Z
7,7,LAV,2021-11-13 18:00,2021-11-14 02:00,,46.0,36.0,BK,260.0,19.0,,,,,,,,,,8,7,N ,0.0,11.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,7,19.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,15,N,,,2021-11-13T18:00:00.000Z,2021-11-14T02:00:00.000Z
8,8,LAV,2021-11-13 18:00,2021-11-14 03:00,,45.0,33.0,SC,270.0,18.0,,,,,,,,,,8,7,N ,0.0,18.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,8,7.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-11-13T18:00:00.000Z,2021-11-14T03:00:00.000Z
9,9,LAV,2021-11-13 18:00,2021-11-14 04:00,,44.0,31.0,FW,260.0,18.0,,,,,,,,,,8,7,N ,0.0,19.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,8,5.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T04:00:00.000Z
10,10,LAV,2021-11-13 18:00,2021-11-14 05:00,,44.0,31.0,FW,260.0,17.0,,,,,,,,,,8,7,N ,0.0,20.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T05:00:00.000Z
11,11,LAV,2021-11-13 18:00,2021-11-14 06:00,,43.0,30.0,FW,260.0,15.0,40.0,,,,,,,,,8,7,N ,0.0,23.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T06:00:00.000Z
12,12,LAV,2021-11-13 18:00,2021-11-14 07:00,,42.0,31.0,CL,260.0,14.0,,,,,,,,,,8,7,N ,0.0,25.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T07:00:00.000Z
13,13,LAV,2021-11-13 18:00,2021-11-14 08:00,,42.0,32.0,FW,260.0,12.0,,,,,,,,,,8,7,N ,0.0,28.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T08:00:00.000Z
14,14,LAV,2021-11-13 18:00,2021-11-14 09:00,,42.0,32.0,CL,250.0,11.0,,,,,,,,,,8,7,N ,1.0,32.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T09:00:00.000Z
15,15,LAV,2021-11-13 18:00,2021-11-14 10:00,,41.0,31.0,FW,250.0,11.0,,,,,,,,,,8,7,N ,0.0,28.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T10:00:00.000Z
16,16,LAV,2021-11-13 18:00,2021-11-14 11:00,,40.0,31.0,FW,260.0,10.0,,,,,,,,,,8,7,N ,0.0,25.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T11:00:00.000Z
17,17,LAV,2021-11-13 18:00,2021-11-14 12:00,,41.0,31.0,SC,260.0,10.0,0.0,,,,,,,,,8,7,N ,0.0,22.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T12:00:00.000Z
18,18,LAV,2021-11-13 18:00,2021-11-14 13:00,,42.0,30.0,SC,250.0,10.0,,,,,,,,,,8,7,N ,0.0,14.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-11-13T18:00:00.000Z,2021-11-14T13:00:00.000Z
