,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-08-22 00:00,2021-08-22 01:00,,74.0,70.0,OV,70.0,7.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-08-22T00:00:00.000Z,2021-08-22T01:00:00.000Z
1,1,LAV,2021-08-22 00:00,2021-08-22 02:00,,74.0,70.0,BK,70.0,7.0,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,6,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-08-22T00:00:00.000Z,2021-08-22T02:00:00.000Z
2,2,LAV,2021-08-22 00:00,2021-08-22 03:00,,73.0,70.0,OV,60.0,6.0,,,,,,,,,,3,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,1.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-08-22T00:00:00.000Z,2021-08-22T03:00:00.000Z
3,3,LAV,2021-08-22 00:00,2021-08-22 04:00,,73.0,70.0,OV,60.0,6.0,,,,,,,,,,3,3,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,1.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-08-22T00:00:00.000Z,2021-08-22T04:00:00.000Z
4,4,LAV,2021-08-22 00:00,2021-08-22 05:00,,72.0,70.0,OV,60.0,6.0,,,,,,,,,,2,2,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,1.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-08-22T00:00:00.000Z,2021-08-22T05:00:00.000Z
5,5,LAV,2021-08-22 00:00,2021-08-22 06:00,,72.0,70.0,OV,50.0,7.0,1.0,,,,,,,,,2,1,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,1.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-08-22T00:00:00.000Z,2021-08-22T06:00:00.000Z
6,6,LAV,2021-08-22 00:00,2021-08-22 07:00,,72.0,69.0,OV,50.0,8.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,3.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-08-22T00:00:00.000Z,2021-08-22T07:00:00.000Z
7,7,LAV,2021-08-22 00:00,2021-08-22 08:00,,71.0,69.0,OV,50.0,10.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,5.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-08-22T00:00:00.000Z,2021-08-22T08:00:00.000Z
8,8,LAV,2021-08-22 00:00,2021-08-22 09:00,,71.0,69.0,OV,40.0,12.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,7.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-08-22T00:00:00.000Z,2021-08-22T09:00:00.000Z
9,9,LAV,2021-08-22 00:00,2021-08-22 10:00,,71.0,69.0,OV,40.0,13.0,,,,,,,,,,2,1,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,10.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-08-22T00:00:00.000Z,2021-08-22T10:00:00.000Z
