,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-12-28 12:00,2021-12-28 13:00,,36.0,35.0,OV,160.0,6.0,,,,,,,,,,2,4,BR,3.0,15.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,40.0,N,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T13:00:00.000Z
1,1,LAV,2021-12-28 12:00,2021-12-28 14:00,,37.0,35.0,OV,200.0,7.0,,,,,,,,,,2,4,BR,4.0,18.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,31.0,N,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-12-28T12:00:00.000Z,2021-12-28T14:00:00.000Z
2,2,LAV,2021-12-28 12:00,2021-12-28 15:00,,38.0,35.0,OV,210.0,7.0,,,,,,,,,,2,4,BR,5.0,19.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,22.0,N,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-12-28T12:00:00.000Z,2021-12-28T15:00:00.000Z
3,3,LAV,2021-12-28 12:00,2021-12-28 16:00,,40.0,35.0,OV,240.0,9.0,,,,,,,,,,3,5,BR,4.0,20.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,25.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T16:00:00.000Z
4,4,LAV,2021-12-28 12:00,2021-12-28 17:00,,41.0,34.0,OV,260.0,9.0,,,,,,,,,,4,5,BR,2.0,21.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,10.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T17:00:00.000Z
5,5,LAV,2021-12-28 12:00,2021-12-28 18:00,,42.0,34.0,OV,270.0,10.0,5.0,,,,,,,,,8,7,N ,1.0,22.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,7.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T18:00:00.000Z
6,6,LAV,2021-12-28 12:00,2021-12-28 19:00,,42.0,33.0,BK,280.0,10.0,,,,,,,,,,8,7,N ,1.0,21.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T19:00:00.000Z
7,7,LAV,2021-12-28 12:00,2021-12-28 20:00,,42.0,33.0,BK,280.0,9.0,,,,,,,,,,8,7,N ,1.0,20.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T20:00:00.000Z
8,8,LAV,2021-12-28 12:00,2021-12-28 21:00,,41.0,32.0,BK,280.0,9.0,,,,,,,,,,8,7,N ,2.0,21.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-12-28T12:00:00.000Z,2021-12-28T21:00:00.000Z
9,9,LAV,2021-12-28 12:00,2021-12-28 22:00,,40.0,32.0,BK,280.0,8.0,,,,,,,,,,8,7,N ,0.0,25.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-12-28T12:00:00.000Z,2021-12-28T22:00:00.000Z
10,10,LAV,2021-12-28 12:00,2021-12-28 23:00,,39.0,31.0,OV,280.0,8.0,,,,,,,,,,8,7,N ,0.0,30.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-12-28T12:00:00.000Z,2021-12-28T23:00:00.000Z
