,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2020-12-25 12:00,2020-12-25 13:00,,56.0,56.0,OV,160.0,25.0,,,,,,,,,,4,3,BR,0.0,0.0,R ,,35.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,100.0,Y,4.0,3.0,N,96.0,H,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T13:00:00.000Z
1,1,LAV,2020-12-25 12:00,2020-12-25 14:00,,56.0,56.0,OV,160.0,25.0,,,,,,,,,,4,4,BR,0.0,0.0,R ,,35.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,42.0,M,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T14:00:00.000Z
2,2,LAV,2020-12-25 12:00,2020-12-25 15:00,,57.0,56.0,OV,170.0,25.0,,,,,,,,,,4,4,BR,0.0,0.0,R ,,35.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,36.0,M,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T15:00:00.000Z
3,3,LAV,2020-12-25 12:00,2020-12-25 16:00,,57.0,56.0,OV,180.0,22.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,32.0,M,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T16:00:00.000Z
4,4,LAV,2020-12-25 12:00,2020-12-25 17:00,,56.0,55.0,OV,180.0,18.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,99.0,Y,3.0,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T17:00:00.000Z
5,5,LAV,2020-12-25 12:00,2020-12-25 18:00,,55.0,55.0,OV,190.0,15.0,100.0,,,,,,,,,3,4,BR,0.0,0.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,100.0,Y,2.0,0.0,N,20.0,L,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T18:00:00.000Z
6,6,LAV,2020-12-25 12:00,2020-12-25 19:00,,53.0,53.0,OV,190.0,14.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,100.0,Y,2.0,0.0,N,30.0,M,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T19:00:00.000Z
7,7,LAV,2020-12-25 12:00,2020-12-25 20:00,,51.0,51.0,OV,170.0,14.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2.0,94.0,Y,3.0,0.0,N,34.0,H,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T20:00:00.000Z
8,8,LAV,2020-12-25 12:00,2020-12-25 21:00,,49.0,49.0,OV,160.0,14.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,90.0,Y,4.0,0.0,N,33.0,H,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T21:00:00.000Z
9,9,LAV,2020-12-25 12:00,2020-12-25 22:00,,48.0,48.0,OV,160.0,13.0,,,,,,,,,,4,4,BR,0.0,2.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,84.0,Y,4.0,0.0,N,33.0,H,,,,,,,,,,,,,,,,,,,,,,2020-12-25T12:00:00.000Z,2020-12-25T22:00:00.000Z
