,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-02-03 00:00,2021-02-03 01:00,,32.0,28.0,OV,350.0,12.0,,,,,,,,,,4,7,N ,11.0,63.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,5.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T01:00:00.000Z
1,1,LAV,2021-02-03 00:00,2021-02-03 02:00,,32.0,29.0,OV,340.0,12.0,,,,,,,,,,4,7,N ,12.0,65.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,4.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T02:00:00.000Z
2,2,LAV,2021-02-03 00:00,2021-02-03 03:00,,33.0,29.0,OV,340.0,12.0,,,,,,,,,,4,7,N ,13.0,68.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,25.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T03:00:00.000Z
3,3,LAV,2021-02-03 00:00,2021-02-03 04:00,,33.0,29.0,OV,330.0,12.0,,,,,,,,,,4,7,N ,13.0,72.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,11.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T04:00:00.000Z
4,4,LAV,2021-02-03 00:00,2021-02-03 05:00,,33.0,29.0,OV,330.0,11.0,,,,,,,,,,4,7,N ,13.0,72.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,9.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T05:00:00.000Z
5,5,LAV,2021-02-03 00:00,2021-02-03 06:00,,32.0,28.0,OV,330.0,10.0,35.0,,,,,,,,,4,7,N ,12.0,74.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,9.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T06:00:00.000Z
6,6,LAV,2021-02-03 00:00,2021-02-03 07:00,,32.0,27.0,OV,320.0,9.0,,,,,,,,,,4,7,N ,10.0,79.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,13.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T07:00:00.000Z
7,7,LAV,2021-02-03 00:00,2021-02-03 08:00,,32.0,27.0,OV,320.0,9.0,,,,,,,,,,4,7,N ,7.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,18.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T08:00:00.000Z
8,8,LAV,2021-02-03 00:00,2021-02-03 09:00,,31.0,26.0,OV,320.0,9.0,,,,,,,,,,4,7,N ,6.0,87.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,21.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T09:00:00.000Z
9,9,LAV,2021-02-03 00:00,2021-02-03 10:00,,31.0,25.0,OV,320.0,8.0,,,,,,,,,,5,7,N ,7.0,86.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5.0,22.0,N,5.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-03T00:00:00.000Z,2021-02-03T10:00:00.000Z
