,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-03-19 00:00,2021-03-19 01:00,,45.0,40.0,OV,10.0,8.0,,,,,,,,,,4,5,BR,0.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,100.0,Y,5.0,1.0,N,34.0,M,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T01:00:00.000Z
1,1,LAV,2021-03-19 00:00,2021-03-19 02:00,,44.0,40.0,OV,10.0,10.0,,,,,,,,,,4,5,BR,0.0,9.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,38.0,M,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T02:00:00.000Z
2,2,LAV,2021-03-19 00:00,2021-03-19 03:00,,43.0,38.0,OV,10.0,12.0,,,,,,,,,,3,5,BR,0.0,18.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,20.0,L,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T03:00:00.000Z
3,3,LAV,2021-03-19 00:00,2021-03-19 04:00,,42.0,37.0,OV,10.0,15.0,,,,,,,,,,4,5,BR,0.0,29.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,100.0,Y,4.0,0.0,N,24.0,L,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T04:00:00.000Z
4,4,LAV,2021-03-19 00:00,2021-03-19 05:00,,41.0,35.0,OV,10.0,16.0,,,,,,,,,,4,4,BR,1.0,41.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,100.0,Y,5.0,0.0,N,23.0,L,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T05:00:00.000Z
5,5,LAV,2021-03-19 00:00,2021-03-19 06:00,,39.0,32.0,OV,360.0,17.0,100.0,,,,,,,,,5,4,BR,1.0,54.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,89.0,Y,5.0,0.0,N,23.0,M,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T06:00:00.000Z
6,6,LAV,2021-03-19 00:00,2021-03-19 07:00,,38.0,30.0,OV,360.0,19.0,,,,,,,,,,6,7,BR,0.0,65.0,S ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,77.0,Y,5.0,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T07:00:00.000Z
7,7,LAV,2021-03-19 00:00,2021-03-19 08:00,,37.0,27.0,OV,360.0,19.0,,,,,,,,,,6,7,N ,0.0,76.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,66.0,Y,5.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T08:00:00.000Z
8,8,LAV,2021-03-19 00:00,2021-03-19 09:00,,34.0,22.0,OV,360.0,19.0,,,,,,,,,,7,7,N ,0.0,88.0,S ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,57.0,Y,6.0,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T09:00:00.000Z
9,9,LAV,2021-03-19 00:00,2021-03-19 10:00,,31.0,18.0,OV,360.0,19.0,,,,,,,,,,8,7,N ,0.0,93.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,39.0,N,7.0,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T10:00:00.000Z
10,10,LAV,2021-03-19 00:00,2021-03-19 11:00,,29.0,13.0,OV,360.0,20.0,,,,,,,,,,8,7,N ,0.0,94.0,S ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,26.0,N,7.0,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T11:00:00.000Z
11,11,LAV,2021-03-19 00:00,2021-03-19 12:00,,28.0,9.0,BK,360.0,19.0,61.0,,,,,,,,,8,7,N ,0.0,94.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,13.0,N,7.0,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T12:00:00.000Z
12,12,LAV,2021-03-19 00:00,2021-03-19 13:00,,28.0,8.0,SC,360.0,19.0,,,,,,,,,,8,7,N ,0.0,93.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,11.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T13:00:00.000Z
13,13,LAV,2021-03-19 00:00,2021-03-19 14:00,,29.0,7.0,FW,360.0,19.0,,,,,,,,,,8,7,N ,0.0,88.0,S ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,9.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T14:00:00.000Z
14,14,LAV,2021-03-19 00:00,2021-03-19 15:00,,30.0,8.0,CL,360.0,20.0,,,,,,,,,,8,7,N ,0.0,85.0,S ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,7.0,6.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T15:00:00.000Z
15,15,LAV,2021-03-19 00:00,2021-03-19 16:00,,32.0,8.0,CL,360.0,19.0,,,,,,,,,,8,7,N ,0.0,82.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,7.0,4.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T16:00:00.000Z
16,16,LAV,2021-03-19 00:00,2021-03-19 17:00,,33.0,8.0,CL,360.0,17.0,,,,,,,,,,8,7,N ,0.0,78.0,S ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,2.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T17:00:00.000Z
17,17,LAV,2021-03-19 00:00,2021-03-19 18:00,,34.0,7.0,CL,10.0,17.0,3.0,,,,,,,,,8,7,N ,0.0,73.0,S ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,0.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T18:00:00.000Z
18,18,LAV,2021-03-19 00:00,2021-03-19 19:00,,34.0,7.0,CL,360.0,16.0,,,,,,,,,,8,7,N ,0.0,75.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,0.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T19:00:00.000Z
19,19,LAV,2021-03-19 00:00,2021-03-19 20:00,,34.0,7.0,CL,360.0,16.0,,,,,,,,,,8,7,N ,0.0,76.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,0.0,N,6.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T20:00:00.000Z
20,20,LAV,2021-03-19 00:00,2021-03-19 21:00,,33.0,7.0,CL,360.0,16.0,,,,,,,,,,8,7,N ,0.0,79.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,8.0,0.0,N,6.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T21:00:00.000Z
21,21,LAV,2021-03-19 00:00,2021-03-19 22:00,,32.0,7.0,CL,350.0,13.0,,,,,,,,,,8,7,N ,0.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6.0,0.0,N,6.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T22:00:00.000Z
22,22,LAV,2021-03-19 00:00,2021-03-19 23:00,,31.0,8.0,CL,340.0,10.0,,,,,,,,,,8,7,N ,0.0,87.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8.0,0.0,N,6.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-19T23:00:00.000Z
23,23,LAV,2021-03-19 00:00,2021-03-20 00:00,,30.0,9.0,CL,330.0,9.0,2.0,,,,,,,,,8,7,N ,0.0,90.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,7.0,0.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T00:00:00.000Z
24,24,LAV,2021-03-19 00:00,2021-03-20 01:00,,31.0,10.0,CL,310.0,8.0,,,,,,,,,,8,7,N ,0.0,94.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6.0,1.0,N,7.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T01:00:00.000Z
25,25,LAV,2021-03-19 00:00,2021-03-20 02:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T02:00:00.000Z
26,26,LAV,2021-03-19 00:00,2021-03-20 03:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T03:00:00.000Z
27,27,LAV,2021-03-19 00:00,2021-03-20 04:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T04:00:00.000Z
28,28,LAV,2021-03-19 00:00,2021-03-20 05:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T05:00:00.000Z
29,29,LAV,2021-03-19 00:00,2021-03-20 06:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T06:00:00.000Z
30,30,LAV,2021-03-19 00:00,2021-03-20 07:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T07:00:00.000Z
31,31,LAV,2021-03-19 00:00,2021-03-20 08:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T08:00:00.000Z
32,32,LAV,2021-03-19 00:00,2021-03-20 09:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T09:00:00.000Z
33,33,LAV,2021-03-19 00:00,2021-03-20 10:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T10:00:00.000Z
34,34,LAV,2021-03-19 00:00,2021-03-20 11:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T11:00:00.000Z
35,35,LAV,2021-03-19 00:00,2021-03-20 12:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T12:00:00.000Z
36,36,LAV,2021-03-19 00:00,2021-03-20 13:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T13:00:00.000Z
37,37,LAV,2021-03-19 00:00,2021-03-20 14:00,,,,,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-19T00:00:00.000Z,2021-03-20T14:00:00.000Z
