,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-04-01 06:00,2021-04-01 07:00,,55.0,55.0,OV,80.0,7.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,1.0,N,52.0,M,,,,,,,,,,,,,,,,,,100,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T07:00:00.000Z
1,1,LAV,2021-04-01 06:00,2021-04-01 08:00,,55.0,55.0,OV,60.0,7.0,,,,,,,,,,2,2,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,0.0,N,62.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T08:00:00.000Z
2,2,LAV,2021-04-01 06:00,2021-04-01 09:00,,55.0,54.0,OV,50.0,8.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,3,0.0,N,38.0,M,,,,,,,,,,,,,,,,,,93,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T09:00:00.000Z
3,3,LAV,2021-04-01 06:00,2021-04-01 10:00,,54.0,53.0,OV,20.0,10.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,98.0,Y,3,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,57,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T10:00:00.000Z
4,4,LAV,2021-04-01 06:00,2021-04-01 11:00,,53.0,52.0,OV,350.0,12.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,67.0,Y,3,0.0,N,11.0,L,,,,,,,,,,,,,,,,,,24,N,,,2021-04-01T06:00:00.000Z,2021-04-01T11:00:00.000Z
5,5,LAV,2021-04-01 06:00,2021-04-01 12:00,,52.0,49.0,OV,330.0,12.0,100.0,,,,,,,,,3,4,BR,0.0,0.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,3,41.0,Y,3,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,29,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T12:00:00.000Z
6,6,LAV,2021-04-01 06:00,2021-04-01 13:00,,50.0,46.0,OV,330.0,13.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,3,39.0,Y,3,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,24,N,,,2021-04-01T06:00:00.000Z,2021-04-01T13:00:00.000Z
7,7,LAV,2021-04-01 06:00,2021-04-01 14:00,,49.0,43.0,OV,320.0,14.0,,,,,,,,,,3,5,HZ,0.0,0.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,3,37.0,N,3,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,21,N,,,2021-04-01T06:00:00.000Z,2021-04-01T14:00:00.000Z
8,8,LAV,2021-04-01 06:00,2021-04-01 15:00,,47.0,40.0,OV,330.0,14.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,4,36.0,Y,7,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,26,N,,,2021-04-01T06:00:00.000Z,2021-04-01T15:00:00.000Z
9,9,LAV,2021-04-01 06:00,2021-04-01 16:00,,46.0,37.0,OV,330.0,14.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,4,27.0,N,7,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-04-01T06:00:00.000Z,2021-04-01T16:00:00.000Z
10,10,LAV,2021-04-01 06:00,2021-04-01 17:00,,47.0,36.0,OV,330.0,13.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,4,19.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,20,N,,,2021-04-01T06:00:00.000Z,2021-04-01T17:00:00.000Z
11,11,LAV,2021-04-01 06:00,2021-04-01 18:00,,47.0,34.0,OV,330.0,12.0,58.0,,,,,,,,,5,7,N ,0.0,0.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,5,19.0,N,2,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,34,Y,,,2021-04-01T06:00:00.000Z,2021-04-01T18:00:00.000Z
12,12,LAV,2021-04-01 06:00,2021-04-01 19:00,,48.0,33.0,OV,330.0,12.0,,,,,,,,,,5,7,N ,0.0,4.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,4,7.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-04-01T06:00:00.000Z,2021-04-01T19:00:00.000Z
13,13,LAV,2021-04-01 06:00,2021-04-01 20:00,,47.0,31.0,OV,310.0,12.0,,,,,,,,,,4,7,N ,0.0,9.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,4,8.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-04-01T06:00:00.000Z,2021-04-01T20:00:00.000Z
14,14,LAV,2021-04-01 06:00,2021-04-01 21:00,,45.0,30.0,OV,310.0,12.0,,,,,,,,,,4,7,N ,0.0,15.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,15,N,,,2021-04-01T06:00:00.000Z,2021-04-01T21:00:00.000Z
15,15,LAV,2021-04-01 06:00,2021-04-01 22:00,,44.0,29.0,OV,310.0,13.0,,,,,,,,,,5,7,N ,0.0,25.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,11,N,,,2021-04-01T06:00:00.000Z,2021-04-01T22:00:00.000Z
16,16,LAV,2021-04-01 06:00,2021-04-01 23:00,,43.0,27.0,OV,310.0,15.0,,,,,,,,,,5,7,N ,0.0,34.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-04-01T06:00:00.000Z,2021-04-01T23:00:00.000Z
17,17,LAV,2021-04-01 06:00,2021-04-02 00:00,,42.0,27.0,OV,300.0,15.0,33.0,,,,,,,,,5,7,N ,0.0,44.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,5,5.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-04-01T06:00:00.000Z,2021-04-02T00:00:00.000Z
18,18,LAV,2021-04-01 06:00,2021-04-02 01:00,,42.0,25.0,OV,310.0,13.0,,,,,,,,,,6,7,N ,0.0,51.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,5,4.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-04-01T06:00:00.000Z,2021-04-02T01:00:00.000Z
19,19,LAV,2021-04-01 06:00,2021-04-02 02:00,,40.0,24.0,OV,310.0,13.0,,,,,,,,,,6,7,N ,0.0,56.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,5,3.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-04-01T06:00:00.000Z,2021-04-02T02:00:00.000Z
20,20,LAV,2021-04-01 06:00,2021-04-02 03:00,,39.0,23.0,OV,320.0,12.0,,,,,,,,,,6,7,N ,0.0,63.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,3.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-04-01T06:00:00.000Z,2021-04-02T03:00:00.000Z
21,21,LAV,2021-04-01 06:00,2021-04-02 04:00,,37.0,21.0,OV,320.0,11.0,,,,,,,,,,6,7,N ,0.0,70.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,3.0,N,6,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T04:00:00.000Z
22,22,LAV,2021-04-01 06:00,2021-04-02 05:00,,36.0,20.0,OV,310.0,12.0,,,,,,,,,,6,7,N ,0.0,78.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,5.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T05:00:00.000Z
23,23,LAV,2021-04-01 06:00,2021-04-02 06:00,,34.0,19.0,OV,310.0,13.0,3.0,,,,,,,,,6,3,N ,1.0,85.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,10.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T06:00:00.000Z
24,24,LAV,2021-04-01 06:00,2021-04-02 07:00,,33.0,18.0,OV,310.0,12.0,,,,,,,,,,6,7,N ,1.0,88.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,7.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T07:00:00.000Z
25,25,LAV,2021-04-01 06:00,2021-04-02 08:00,,,,OV,,,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,,,7,,,,,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T08:00:00.000Z
26,26,LAV,2021-04-01 06:00,2021-04-02 09:00,,,,OV,,,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,,,7,,,,,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T09:00:00.000Z
27,27,LAV,2021-04-01 06:00,2021-04-02 10:00,,,,OV,,,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,,,7,,,,,,,,,,,,,,,,,,,,,,0,N,,,2021-04-01T06:00:00.000Z,2021-04-02T10:00:00.000Z
