,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-10-31 06:00,2021-10-31 07:00,,58.0,58.0,OV,340.0,8.0,,,,,,,,,,2,2,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,3,1.0,N,13.0,L,,,,,,,,,,,,,,,,,,75,Y,,,2021-10-31T06:00:00.000Z,2021-10-31T07:00:00.000Z
1,1,LAV,2021-10-31 06:00,2021-10-31 08:00,,58.0,58.0,OV,330.0,8.0,,,,,,,,,,2,2,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,3.0,N,44.0,M,,,,,,,,,,,,,,,,,,85,Y,,,2021-10-31T06:00:00.000Z,2021-10-31T08:00:00.000Z
2,2,LAV,2021-10-31 06:00,2021-10-31 09:00,,58.0,57.0,OV,310.0,9.0,,,,,,,,,,2,3,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,4,2.0,N,44.0,H,,,,,,,,,,,,,,,,,,91,Y,,,2021-10-31T06:00:00.000Z,2021-10-31T09:00:00.000Z
3,3,LAV,2021-10-31 06:00,2021-10-31 10:00,,57.0,56.0,OV,280.0,9.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,88.0,Y,5,0.0,N,22.0,L,,,,,,,,,,,,,,,,,,73,Y,,,2021-10-31T06:00:00.000Z,2021-10-31T10:00:00.000Z
4,4,LAV,2021-10-31 06:00,2021-10-31 11:00,,57.0,54.0,OV,250.0,10.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,75.0,Y,5,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,58,Y,,,2021-10-31T06:00:00.000Z,2021-10-31T11:00:00.000Z
5,5,LAV,2021-10-31 06:00,2021-10-31 12:00,,56.0,53.0,OV,240.0,10.0,100.0,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,59.0,Y,6,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-10-31T06:00:00.000Z,2021-10-31T12:00:00.000Z
6,6,LAV,2021-10-31 06:00,2021-10-31 13:00,,56.0,53.0,OV,230.0,10.0,,,,,,,,,,2,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,37.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,9,N,,,2021-10-31T06:00:00.000Z,2021-10-31T13:00:00.000Z
7,7,LAV,2021-10-31 06:00,2021-10-31 14:00,,58.0,52.0,OV,240.0,10.0,,,,,,,,,,2,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,24.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-10-31T06:00:00.000Z,2021-10-31T14:00:00.000Z
8,8,LAV,2021-10-31 06:00,2021-10-31 15:00,,59.0,52.0,OV,230.0,10.0,,,,,,,,,,5,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,17.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-10-31T06:00:00.000Z,2021-10-31T15:00:00.000Z
9,9,LAV,2021-10-31 06:00,2021-10-31 16:00,,61.0,52.0,OV,230.0,11.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,12.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-10-31T06:00:00.000Z,2021-10-31T16:00:00.000Z
10,10,LAV,2021-10-31 06:00,2021-10-31 17:00,,63.0,51.0,OV,230.0,11.0,,,,,,,,,,5,7,N ,0.0,0.0,R ,,18.0,,,,,,,,,,,KBOS,,,,,,,,,,5,6.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-10-31T06:00:00.000Z,2021-10-31T17:00:00.000Z
11,11,LAV,2021-10-31 06:00,2021-10-31 18:00,,63.0,50.0,OV,230.0,11.0,15.0,,,,,,,,,6,7,N ,0.0,0.0,R ,,18.0,,,,,,,,,,,KBOS,,,,,,,,,,6,0.0,N,7,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-10-31T06:00:00.000Z,2021-10-31T18:00:00.000Z
12,12,LAV,2021-10-31 06:00,2021-10-31 19:00,,63.0,49.0,OV,230.0,11.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,18.0,,,,,,,,,,,KBOS,,,,,,,,,,6,2.0,N,7,1.0,N,6.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-10-31T06:00:00.000Z,2021-10-31T19:00:00.000Z
13,13,LAV,2021-10-31 06:00,2021-10-31 20:00,,63.0,49.0,BK,240.0,10.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,17.0,,,,,,,,,,,KBOS,,,,,,,,,,7,6.0,N,7,1.0,N,6.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-10-31T06:00:00.000Z,2021-10-31T20:00:00.000Z
14,14,LAV,2021-10-31 06:00,2021-10-31 21:00,,61.0,48.0,OV,250.0,9.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,9.0,N,7,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-10-31T06:00:00.000Z,2021-10-31T21:00:00.000Z
15,15,LAV,2021-10-31 06:00,2021-10-31 22:00,,60.0,48.0,BK,250.0,9.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,5.0,N,7,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-10-31T06:00:00.000Z,2021-10-31T22:00:00.000Z
16,16,LAV,2021-10-31 06:00,2021-10-31 23:00,,59.0,48.0,OV,250.0,8.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,2.0,N,7,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-10-31T06:00:00.000Z,2021-10-31T23:00:00.000Z
17,17,LAV,2021-10-31 06:00,2021-11-01 00:00,,58.0,48.0,OV,260.0,8.0,15.0,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-10-31T06:00:00.000Z,2021-11-01T00:00:00.000Z
18,18,LAV,2021-10-31 06:00,2021-11-01 01:00,,57.0,48.0,OV,260.0,9.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-10-31T06:00:00.000Z,2021-11-01T01:00:00.000Z
19,19,LAV,2021-10-31 06:00,2021-11-01 02:00,,56.0,47.0,OV,260.0,10.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-10-31T06:00:00.000Z,2021-11-01T02:00:00.000Z
20,20,LAV,2021-10-31 06:00,2021-11-01 03:00,,55.0,47.0,OV,260.0,11.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-10-31T06:00:00.000Z,2021-11-01T03:00:00.000Z
