,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-02-04 18:00,2022-02-04 19:00,,29.0,26.0,OV,30.0,12.0,,,,,,,,,,4,3,BR,76.0,23.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,3,0.0,N,11.0,L,,,,,,,,,,,,,,,,,,99,Y,,,2022-02-04T18:00:00.000Z,2022-02-04T19:00:00.000Z
1,1,LAV,2022-02-04 18:00,2022-02-04 20:00,,30.0,27.0,OV,30.0,12.0,,,,,,,,,,4,3,BR,66.0,22.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,80,Y,,,2022-02-04T18:00:00.000Z,2022-02-04T20:00:00.000Z
2,2,LAV,2022-02-04 18:00,2022-02-04 21:00,,30.0,27.0,OV,20.0,11.0,,,,,,,,,,3,3,BR,58.0,31.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,81,Y,,,2022-02-04T18:00:00.000Z,2022-02-04T21:00:00.000Z
3,3,LAV,2022-02-04 18:00,2022-02-04 22:00,,29.0,26.0,OV,10.0,10.0,,,,,,,,,,3,3,BR,51.0,41.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,75,Y,,,2022-02-04T18:00:00.000Z,2022-02-04T22:00:00.000Z
4,4,LAV,2022-02-04 18:00,2022-02-04 23:00,,29.0,25.0,OV,10.0,11.0,,,,,,,,,,3,3,BR,44.0,52.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,90.0,Y,3,0.0,N,12.0,N,,,,,,,,,,,,,,,,,,86,Y,,,2022-02-04T18:00:00.000Z,2022-02-04T23:00:00.000Z
5,5,LAV,2022-02-04 18:00,2022-02-05 00:00,,28.0,23.0,OV,360.0,11.0,99.0,,,,,,,,,3,4,BR,45.0,55.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,87.0,Y,4,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,82,Y,,,2022-02-04T18:00:00.000Z,2022-02-05T00:00:00.000Z
6,6,LAV,2022-02-04 18:00,2022-02-05 01:00,,26.0,21.0,OV,360.0,10.0,,,,,,,,,,3,3,BR,38.0,63.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,84.0,Y,3,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,69,Y,,,2022-02-04T18:00:00.000Z,2022-02-05T01:00:00.000Z
7,7,LAV,2022-02-04 18:00,2022-02-05 02:00,,25.0,20.0,OV,360.0,9.0,,,,,,,,,,3,3,BR,35.0,65.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,63.0,Y,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,42,Y,,,2022-02-04T18:00:00.000Z,2022-02-05T02:00:00.000Z
8,8,LAV,2022-02-04 18:00,2022-02-05 03:00,,25.0,19.0,OV,350.0,9.0,,,,,,,,,,3,4,BR,33.0,67.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,48.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,21,N,,,2022-02-04T18:00:00.000Z,2022-02-05T03:00:00.000Z
9,9,LAV,2022-02-04 18:00,2022-02-05 04:00,,24.0,18.0,OV,340.0,8.0,,,,,,,,,,4,5,BR,30.0,70.0,Z ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,39.0,N,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,13,N,,,2022-02-04T18:00:00.000Z,2022-02-05T04:00:00.000Z
