,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-02-14 12:00,2022-02-14 13:00,,18.0,9.0,OV,320.0,12.0,,,,,,,,,,4,3,N ,0.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,68.0,Y,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,26,N,,,2022-02-14T12:00:00.000Z,2022-02-14T13:00:00.000Z
1,1,LAV,2022-02-14 12:00,2022-02-14 14:00,,18.0,7.0,OV,320.0,12.0,,,,,,,,,,5,3,N ,0.0,98.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,5,38.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T14:00:00.000Z
2,2,LAV,2022-02-14 12:00,2022-02-14 15:00,,18.0,5.0,OV,310.0,13.0,,,,,,,,,,5,4,N ,0.0,99.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,5,22.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T15:00:00.000Z
3,3,LAV,2022-02-14 12:00,2022-02-14 16:00,,19.0,4.0,OV,310.0,13.0,,,,,,,,,,6,7,N ,0.0,99.0,S ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,5,16.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T16:00:00.000Z
4,4,LAV,2022-02-14 12:00,2022-02-14 17:00,,20.0,3.0,OV,310.0,14.0,,,,,,,,,,6,7,N ,0.0,100.0,S ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,6,11.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T17:00:00.000Z
5,5,LAV,2022-02-14 12:00,2022-02-14 18:00,,21.0,1.0,OV,300.0,15.0,36.0,,,,,,,,,6,7,N ,1.0,98.0,S ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,6,9.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T18:00:00.000Z
6,6,LAV,2022-02-14 12:00,2022-02-14 19:00,,22.0,-1.0,OV,310.0,17.0,,,,,,,,,,6,7,N ,1.0,98.0,S ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,6,5.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T19:00:00.000Z
7,7,LAV,2022-02-14 12:00,2022-02-14 20:00,,23.0,-2.0,BK,300.0,17.0,,,,,,,,,,6,7,N ,0.0,99.0,S ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,6,7.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T20:00:00.000Z
8,8,LAV,2022-02-14 12:00,2022-02-14 21:00,,22.0,-3.0,BK,300.0,18.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T21:00:00.000Z
9,9,LAV,2022-02-14 12:00,2022-02-14 22:00,,21.0,-4.0,BK,300.0,17.0,,,,,,,,,,8,7,N ,1.0,99.0,S ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-14T12:00:00.000Z,2022-02-14T22:00:00.000Z
