,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-31 06:00,2021-05-31 07:00,,51.0,47.0,OV,20.0,11.0,,,,,,,,,,3,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,90.0,Y,6,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,84,Y,,,2021-05-31T06:00:00.000Z,2021-05-31T07:00:00.000Z
1,1,LAV,2021-05-31 06:00,2021-05-31 08:00,,51.0,47.0,OV,20.0,11.0,,,,,,,,,,2,6,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,90.0,Y,5,1.0,N,15.0,L,,,,,,,,,,,,,,,,,,75,Y,,,2021-05-31T06:00:00.000Z,2021-05-31T08:00:00.000Z
2,2,LAV,2021-05-31 06:00,2021-05-31 09:00,,51.0,48.0,OV,20.0,11.0,,,,,,,,,,3,6,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,68.0,Y,5,1.0,N,15.0,L,,,,,,,,,,,,,,,,,,60,Y,,,2021-05-31T06:00:00.000Z,2021-05-31T09:00:00.000Z
3,3,LAV,2021-05-31 06:00,2021-05-31 10:00,,51.0,48.0,OV,10.0,9.0,,,,,,,,,,2,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,75.0,Y,5,1.0,N,11.0,N,,,,,,,,,,,,,,,,,,43,Y,,,2021-05-31T06:00:00.000Z,2021-05-31T10:00:00.000Z
4,4,LAV,2021-05-31 06:00,2021-05-31 11:00,,51.0,48.0,OV,10.0,9.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,65.0,Y,4,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,18,N,,,2021-05-31T06:00:00.000Z,2021-05-31T11:00:00.000Z
5,5,LAV,2021-05-31 06:00,2021-05-31 12:00,,51.0,48.0,OV,10.0,7.0,99.0,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,50.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,6,N,,,2021-05-31T06:00:00.000Z,2021-05-31T12:00:00.000Z
6,6,LAV,2021-05-31 06:00,2021-05-31 13:00,,51.0,48.0,OV,10.0,7.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,45.0,Y,4,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-05-31T06:00:00.000Z,2021-05-31T13:00:00.000Z
7,7,LAV,2021-05-31 06:00,2021-05-31 14:00,,51.0,48.0,OV,10.0,6.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,34.0,N,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-05-31T06:00:00.000Z,2021-05-31T14:00:00.000Z
8,8,LAV,2021-05-31 06:00,2021-05-31 15:00,,50.0,48.0,OV,10.0,7.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,32.0,N,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-05-31T06:00:00.000Z,2021-05-31T15:00:00.000Z
9,9,LAV,2021-05-31 06:00,2021-05-31 16:00,,51.0,48.0,OV,10.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,25.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-05-31T06:00:00.000Z,2021-05-31T16:00:00.000Z
10,10,LAV,2021-05-31 06:00,2021-05-31 17:00,,52.0,48.0,OV,350.0,8.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,20.0,N,3,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-05-31T06:00:00.000Z,2021-05-31T17:00:00.000Z
11,11,LAV,2021-05-31 06:00,2021-05-31 18:00,,53.0,48.0,OV,340.0,8.0,16.0,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,15.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-05-31T06:00:00.000Z,2021-05-31T18:00:00.000Z
12,12,LAV,2021-05-31 06:00,2021-05-31 19:00,,53.0,47.0,OV,340.0,8.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,15.0,,,,,,,,,,,KBOS,,,,,,,,,,3,12.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-05-31T06:00:00.000Z,2021-05-31T19:00:00.000Z
13,13,LAV,2021-05-31 06:00,2021-05-31 20:00,,53.0,46.0,OV,310.0,10.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,17.0,,,,,,,,,,,KBOS,,,,,,,,,,3,10.0,N,4,1.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-05-31T06:00:00.000Z,2021-05-31T20:00:00.000Z
14,14,LAV,2021-05-31 06:00,2021-05-31 21:00,,54.0,45.0,OV,300.0,10.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,16.0,,,,,,,,,,,KBOS,,,,,,,,,,3,10.0,N,4,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-05-31T06:00:00.000Z,2021-05-31T21:00:00.000Z
