,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-09-09 06:00,2021-09-09 07:00,,75.0,67.0,BK,190.0,9.0,,,,,,,,,,8,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,3.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-09-09T06:00:00.000Z,2021-09-09T07:00:00.000Z
1,1,LAV,2021-09-09 06:00,2021-09-09 08:00,,74.0,67.0,BK,190.0,9.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,5.0,N,7,1.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-09-09T06:00:00.000Z,2021-09-09T08:00:00.000Z
2,2,LAV,2021-09-09 06:00,2021-09-09 09:00,,74.0,68.0,OV,180.0,9.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,8.0,N,7,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-09-09T06:00:00.000Z,2021-09-09T09:00:00.000Z
3,3,LAV,2021-09-09 06:00,2021-09-09 10:00,,73.0,68.0,OV,190.0,8.0,,,,,,,,,,5,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,18.0,N,6,6.0,N,17.0,L,,,,,,,,,,,,,,,,,,25,N,,,2021-09-09T06:00:00.000Z,2021-09-09T10:00:00.000Z
4,4,LAV,2021-09-09 06:00,2021-09-09 11:00,,73.0,68.0,OV,180.0,8.0,,,,,,,,,,3,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,36.0,N,5,15.0,M,27.0,M,,,,,,,,,,,,,,,,,,33,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T11:00:00.000Z
5,5,LAV,2021-09-09 06:00,2021-09-09 12:00,,73.0,68.0,OV,180.0,7.0,52.0,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,24.0,N,5,7.0,L,16.0,L,,,,,,,,,,,,,,,,,,16,N,,,2021-09-09T06:00:00.000Z,2021-09-09T12:00:00.000Z
6,6,LAV,2021-09-09 06:00,2021-09-09 13:00,,73.0,67.0,OV,190.0,7.0,,,,,,,,,,2,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,34.0,N,5,5.0,N,16.0,L,,,,,,,,,,,,,,,,,,13,N,,,2021-09-09T06:00:00.000Z,2021-09-09T13:00:00.000Z
7,7,LAV,2021-09-09 06:00,2021-09-09 14:00,,73.0,67.0,OV,180.0,6.0,,,,,,,,,,3,5,HZ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,44.0,Y,4,7.0,N,20.0,L,,,,,,,,,,,,,,,,,,14,N,,,2021-09-09T06:00:00.000Z,2021-09-09T14:00:00.000Z
8,8,LAV,2021-09-09 06:00,2021-09-09 15:00,,72.0,67.0,OV,190.0,7.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,53.0,Y,5,5.0,N,22.0,L,,,,,,,,,,,,,,,,,,18,N,,,2021-09-09T06:00:00.000Z,2021-09-09T15:00:00.000Z
9,9,LAV,2021-09-09 06:00,2021-09-09 16:00,,72.0,66.0,OV,190.0,7.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,63.0,Y,4,5.0,N,23.0,M,,,,,,,,,,,,,,,,,,30,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T16:00:00.000Z
10,10,LAV,2021-09-09 06:00,2021-09-09 17:00,,71.0,66.0,OV,210.0,7.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,74.0,Y,4,5.0,N,26.0,M,,,,,,,,,,,,,,,,,,34,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T17:00:00.000Z
11,11,LAV,2021-09-09 06:00,2021-09-09 18:00,,70.0,66.0,OV,220.0,7.0,94.0,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,82.0,Y,2,10.0,L,57.0,H,,,,,,,,,,,,,,,,,,73,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T18:00:00.000Z
12,12,LAV,2021-09-09 06:00,2021-09-09 19:00,,69.0,65.0,OV,190.0,7.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,3,14.0,L,52.0,H,,,,,,,,,,,,,,,,,,81,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T19:00:00.000Z
13,13,LAV,2021-09-09 06:00,2021-09-09 20:00,,68.0,65.0,OV,180.0,6.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,97.0,Y,3,9.0,N,44.0,H,,,,,,,,,,,,,,,,,,79,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T20:00:00.000Z
14,14,LAV,2021-09-09 06:00,2021-09-09 21:00,,67.0,64.0,OV,90.0,6.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,4.0,N,39.0,H,,,,,,,,,,,,,,,,,,76,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T21:00:00.000Z
15,15,LAV,2021-09-09 06:00,2021-09-09 22:00,,66.0,64.0,OV,50.0,5.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,3,2.0,N,30.0,M,,,,,,,,,,,,,,,,,,68,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T22:00:00.000Z
16,16,LAV,2021-09-09 06:00,2021-09-09 23:00,,64.0,64.0,OV,50.0,5.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,3.0,N,27.0,M,,,,,,,,,,,,,,,,,,66,Y,,,2021-09-09T06:00:00.000Z,2021-09-09T23:00:00.000Z
17,17,LAV,2021-09-09 06:00,2021-09-10 00:00,,64.0,64.0,OV,30.0,4.0,95.0,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,5.0,N,28.0,M,,,,,,,,,,,,,,,,,,57,Y,,,2021-09-09T06:00:00.000Z,2021-09-10T00:00:00.000Z
18,18,LAV,2021-09-09 06:00,2021-09-10 01:00,,64.0,63.0,OV,350.0,5.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,3.0,N,23.0,M,,,,,,,,,,,,,,,,,,62,Y,,,2021-09-09T06:00:00.000Z,2021-09-10T01:00:00.000Z
19,19,LAV,2021-09-09 06:00,2021-09-10 02:00,,64.0,63.0,OV,340.0,6.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,5,3.0,N,20.0,L,,,,,,,,,,,,,,,,,,48,Y,,,2021-09-09T06:00:00.000Z,2021-09-10T02:00:00.000Z
20,20,LAV,2021-09-09 06:00,2021-09-10 03:00,,64.0,63.0,OV,340.0,6.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,4,3.0,N,16.0,L,,,,,,,,,,,,,,,,,,38,Y,,,2021-09-09T06:00:00.000Z,2021-09-10T03:00:00.000Z
