,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-05-31 18:00,2022-05-31 19:00,,61.0,50.0,BK,90.0,18.0,,,,,,,,,,8,7,N ,0.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-05-31T18:00:00.000Z,2022-05-31T19:00:00.000Z
1,1,LAV,2022-05-31 18:00,2022-05-31 20:00,,60.0,50.0,BK,90.0,17.0,,,,,,,,,,7,7,N ,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-05-31T18:00:00.000Z,2022-05-31T20:00:00.000Z
2,2,LAV,2022-05-31 18:00,2022-05-31 21:00,,58.0,50.0,BK,90.0,16.0,,,,,,,,,,6,7,N ,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,7,0.0,N,7,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-05-31T18:00:00.000Z,2022-05-31T21:00:00.000Z
3,3,LAV,2022-05-31 18:00,2022-05-31 22:00,,57.0,50.0,OV,90.0,14.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,2.0,N,7,2.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-05-31T18:00:00.000Z,2022-05-31T22:00:00.000Z
4,4,LAV,2022-05-31 18:00,2022-05-31 23:00,,57.0,51.0,OV,80.0,13.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,4.0,N,7,1.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-05-31T18:00:00.000Z,2022-05-31T23:00:00.000Z
5,5,LAV,2022-05-31 18:00,2022-06-01 00:00,,56.0,50.0,OV,100.0,11.0,4.0,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,7.0,N,7,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-05-31T18:00:00.000Z,2022-06-01T00:00:00.000Z
6,6,LAV,2022-05-31 18:00,2022-06-01 01:00,,55.0,50.0,OV,100.0,8.0,,,,,,,,,,5,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,7.0,N,7,3.0,N,5.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-05-31T18:00:00.000Z,2022-06-01T01:00:00.000Z
7,7,LAV,2022-05-31 18:00,2022-06-01 02:00,,55.0,50.0,OV,100.0,5.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,6.0,N,7,4.0,N,14.0,L,,,,,,,,,,,,,,,,,,11,N,,,2022-05-31T18:00:00.000Z,2022-06-01T02:00:00.000Z
8,8,LAV,2022-05-31 18:00,2022-06-01 03:00,,54.0,50.0,OV,100.0,5.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,5.0,N,7,2.0,N,10.0,N,,,,,,,,,,,,,,,,,,11,N,,,2022-05-31T18:00:00.000Z,2022-06-01T03:00:00.000Z
9,9,LAV,2022-05-31 18:00,2022-06-01 04:00,,54.0,50.0,OV,90.0,3.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,4.0,N,7,1.0,N,9.0,N,,,,,,,,,,,,,,,,,,14,N,,,2022-05-31T18:00:00.000Z,2022-06-01T04:00:00.000Z
10,10,LAV,2022-05-31 18:00,2022-06-01 05:00,,53.0,50.0,OV,70.0,3.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,1.0,N,7,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,10,N,,,2022-05-31T18:00:00.000Z,2022-06-01T05:00:00.000Z
11,11,LAV,2022-05-31 18:00,2022-06-01 06:00,,53.0,50.0,OV,20.0,5.0,30.0,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,8.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-05-31T18:00:00.000Z,2022-06-01T06:00:00.000Z
12,12,LAV,2022-05-31 18:00,2022-06-01 07:00,,53.0,49.0,OV,20.0,5.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,6.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-05-31T18:00:00.000Z,2022-06-01T07:00:00.000Z
13,13,LAV,2022-05-31 18:00,2022-06-01 08:00,,53.0,49.0,OV,30.0,5.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,2.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-05-31T18:00:00.000Z,2022-06-01T08:00:00.000Z
