,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-05 12:00,2021-05-05 13:00,,48.0,46.0,OV,80.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,46.0,Y,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-05-05T12:00:00.000Z,2021-05-05T13:00:00.000Z
1,1,LAV,2021-05-05 12:00,2021-05-05 14:00,,48.0,46.0,OV,90.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,37.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,12,N,,,2021-05-05T12:00:00.000Z,2021-05-05T14:00:00.000Z
2,2,LAV,2021-05-05 12:00,2021-05-05 15:00,,47.0,47.0,OV,90.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,33.0,N,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-05-05T12:00:00.000Z,2021-05-05T15:00:00.000Z
3,3,LAV,2021-05-05 12:00,2021-05-05 16:00,,47.0,47.0,OV,90.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,31.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,14,N,,,2021-05-05T12:00:00.000Z,2021-05-05T16:00:00.000Z
4,4,LAV,2021-05-05 12:00,2021-05-05 17:00,,47.0,47.0,OV,90.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,37.0,Y,2,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-05-05T12:00:00.000Z,2021-05-05T17:00:00.000Z
5,5,LAV,2021-05-05 12:00,2021-05-05 18:00,,47.0,47.0,OV,90.0,7.0,37.0,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,38.0,Y,3,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-05-05T12:00:00.000Z,2021-05-05T18:00:00.000Z
6,6,LAV,2021-05-05 12:00,2021-05-05 19:00,,47.0,47.0,OV,80.0,8.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,46.0,Y,3,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,32,Y,,,2021-05-05T12:00:00.000Z,2021-05-05T19:00:00.000Z
7,7,LAV,2021-05-05 12:00,2021-05-05 20:00,,47.0,47.0,OV,70.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,67.0,Y,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,42,Y,,,2021-05-05T12:00:00.000Z,2021-05-05T20:00:00.000Z
8,8,LAV,2021-05-05 12:00,2021-05-05 21:00,,47.0,47.0,OV,50.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,72.0,Y,3,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,53,Y,,,2021-05-05T12:00:00.000Z,2021-05-05T21:00:00.000Z
9,9,LAV,2021-05-05 12:00,2021-05-05 22:00,,46.0,46.0,OV,40.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,68.0,Y,3,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,50,Y,,,2021-05-05T12:00:00.000Z,2021-05-05T22:00:00.000Z
