,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-02-22 06:00,2022-02-22 07:00,,34.0,30.0,FW,140.0,4.0,,,,,,,,,,8,7,N ,3.0,25.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T07:00:00.000Z
1,1,LAV,2022-02-22 06:00,2022-02-22 08:00,,34.0,30.0,SC,130.0,4.0,,,,,,,,,,8,7,N ,3.0,24.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T08:00:00.000Z
2,2,LAV,2022-02-22 06:00,2022-02-22 09:00,,34.0,30.0,FW,110.0,4.0,,,,,,,,,,8,7,N ,3.0,20.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T09:00:00.000Z
3,3,LAV,2022-02-22 06:00,2022-02-22 10:00,,34.0,31.0,FW,130.0,4.0,,,,,,,,,,8,7,N ,2.0,17.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T10:00:00.000Z
4,4,LAV,2022-02-22 06:00,2022-02-22 11:00,,35.0,31.0,BK,70.0,4.0,,,,,,,,,,8,7,N ,1.0,12.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T11:00:00.000Z
5,5,LAV,2022-02-22 06:00,2022-02-22 12:00,,36.0,32.0,SC,30.0,4.0,0.0,,,,,,,,,8,7,N ,2.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T12:00:00.000Z
6,6,LAV,2022-02-22 06:00,2022-02-22 13:00,,39.0,33.0,SC,20.0,4.0,,,,,,,,,,8,7,N ,1.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T13:00:00.000Z
7,7,LAV,2022-02-22 06:00,2022-02-22 14:00,,41.0,34.0,SC,30.0,4.0,,,,,,,,,,6,7,N ,1.0,6.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T14:00:00.000Z
8,8,LAV,2022-02-22 06:00,2022-02-22 15:00,,43.0,35.0,OV,50.0,2.0,,,,,,,,,,8,7,N ,1.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T15:00:00.000Z
9,9,LAV,2022-02-22 06:00,2022-02-22 16:00,,44.0,36.0,OV,40.0,2.0,,,,,,,,,,6,7,N ,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,4.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-02-22T06:00:00.000Z,2022-02-22T16:00:00.000Z
