,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-03-06 12:00,2022-03-06 13:00,,42.0,40.0,OV,200.0,4.0,,,,,,,,,,2,2,BR,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,7.0,N,1,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-06T13:00:00.000Z
1,1,LAV,2022-03-06 12:00,2022-03-06 14:00,,44.0,42.0,OV,210.0,7.0,,,,,,,,,,2,2,BR,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,9.0,N,2,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-03-06T12:00:00.000Z,2022-03-06T14:00:00.000Z
2,2,LAV,2022-03-06 12:00,2022-03-06 15:00,,46.0,42.0,OV,220.0,9.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,9.0,N,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,5,N,,,2022-03-06T12:00:00.000Z,2022-03-06T15:00:00.000Z
3,3,LAV,2022-03-06 12:00,2022-03-06 16:00,,49.0,42.0,OV,230.0,11.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,17.0,N,5,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,10,N,,,2022-03-06T12:00:00.000Z,2022-03-06T16:00:00.000Z
4,4,LAV,2022-03-06 12:00,2022-03-06 17:00,,52.0,42.0,OV,230.0,14.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,15.0,N,6,0.0,N,11.0,L,,,,,,,,,,,,,,,,,,25,N,,,2022-03-06T12:00:00.000Z,2022-03-06T17:00:00.000Z
5,5,LAV,2022-03-06 12:00,2022-03-06 18:00,,53.0,42.0,OV,240.0,16.0,37.0,,,,,,,,,3,5,BR,0.0,1.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,6,19.0,N,7,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,7,N,,,2022-03-06T12:00:00.000Z,2022-03-06T18:00:00.000Z
6,6,LAV,2022-03-06 12:00,2022-03-06 19:00,,55.0,42.0,OV,240.0,16.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,6,14.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-03-06T12:00:00.000Z,2022-03-06T19:00:00.000Z
7,7,LAV,2022-03-06 12:00,2022-03-06 20:00,,56.0,43.0,OV,240.0,16.0,,,,,,,,,,5,7,N ,0.0,0.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,7,8.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-03-06T12:00:00.000Z,2022-03-06T20:00:00.000Z
8,8,LAV,2022-03-06 12:00,2022-03-06 21:00,,56.0,43.0,OV,240.0,15.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,7,6.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-03-06T12:00:00.000Z,2022-03-06T21:00:00.000Z
9,9,LAV,2022-03-06 12:00,2022-03-06 22:00,,55.0,44.0,OV,240.0,15.0,,,,,,,,,,7,7,N ,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,7,6.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-06T12:00:00.000Z,2022-03-06T22:00:00.000Z
10,10,LAV,2022-03-06 12:00,2022-03-06 23:00,,54.0,44.0,OV,230.0,16.0,,,,,,,,,,2,7,N ,0.0,0.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,6,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-06T23:00:00.000Z
11,11,LAV,2022-03-06 12:00,2022-03-07 00:00,,53.0,45.0,OV,230.0,16.0,6.0,,,,,,,,,2,7,N ,0.0,0.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,7,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-07T00:00:00.000Z
12,12,LAV,2022-03-06 12:00,2022-03-07 01:00,,53.0,45.0,OV,230.0,17.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,7,4.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-07T01:00:00.000Z
13,13,LAV,2022-03-06 12:00,2022-03-07 02:00,,53.0,46.0,OV,230.0,16.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,6,2.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-07T02:00:00.000Z
14,14,LAV,2022-03-06 12:00,2022-03-07 03:00,,53.0,46.0,OV,230.0,15.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,7,1.0,N,7,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-07T03:00:00.000Z
15,15,LAV,2022-03-06 12:00,2022-03-07 04:00,,52.0,45.0,OV,240.0,15.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,6,1.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-03-06T12:00:00.000Z,2022-03-07T04:00:00.000Z
16,16,LAV,2022-03-06 12:00,2022-03-07 05:00,,51.0,44.0,OV,250.0,15.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-06T12:00:00.000Z,2022-03-07T05:00:00.000Z
