,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-01-02 06:00,2021-01-02 07:00,,38.0,37.0,OV,110.0,13.0,,,,,,,,,,4,5,BR,13.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,96.0,Y,5.0,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T07:00:00.000Z
1,1,LAV,2021-01-02 06:00,2021-01-02 08:00,,39.0,38.0,OV,100.0,12.0,,,,,,,,,,4,5,BR,14.0,2.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,96.0,Y,5.0,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T08:00:00.000Z
2,2,LAV,2021-01-02 06:00,2021-01-02 09:00,,39.0,39.0,OV,100.0,13.0,,,,,,,,,,3,5,BR,3.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,94.0,Y,5.0,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T09:00:00.000Z
3,3,LAV,2021-01-02 06:00,2021-01-02 10:00,,40.0,40.0,OV,90.0,12.0,,,,,,,,,,3,5,BR,2.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,81.0,Y,5.0,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T10:00:00.000Z
4,4,LAV,2021-01-02 06:00,2021-01-02 11:00,,40.0,40.0,OV,90.0,12.0,,,,,,,,,,3,4,BR,2.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,88.0,Y,5.0,0.0,N,11.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T11:00:00.000Z
5,5,LAV,2021-01-02 06:00,2021-01-02 12:00,,40.0,40.0,OV,80.0,12.0,100.0,,,,,,,,,2,3,BR,1.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,78.0,Y,5.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T12:00:00.000Z
6,6,LAV,2021-01-02 06:00,2021-01-02 13:00,,40.0,40.0,OV,90.0,12.0,,,,,,,,,,2,2,BR,2.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,74.0,Y,4.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T13:00:00.000Z
7,7,LAV,2021-01-02 06:00,2021-01-02 14:00,,41.0,40.0,OV,240.0,12.0,,,,,,,,,,2,2,BR,2.0,6.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,70.0,Y,5.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T14:00:00.000Z
8,8,LAV,2021-01-02 06:00,2021-01-02 15:00,,43.0,41.0,OV,270.0,10.0,,,,,,,,,,2,2,BR,1.0,9.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,67.0,Y,5.0,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T15:00:00.000Z
9,9,LAV,2021-01-02 06:00,2021-01-02 16:00,,45.0,40.0,OV,270.0,12.0,,,,,,,,,,2,5,BR,0.0,10.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,48.0,Y,5.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T06:00:00.000Z,2021-01-02T16:00:00.000Z
