,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-12-26 06:00,2021-12-26 07:00,,34.0,32.0,OV,330.0,9.0,,,,,,,,,,3,5,BR,4.0,17.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,83.0,Y,5,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,100,Y,,,2021-12-26T06:00:00.000Z,2021-12-26T07:00:00.000Z
1,1,LAV,2021-12-26 06:00,2021-12-26 08:00,,34.0,31.0,OV,330.0,8.0,,,,,,,,,,2,4,BR,4.0,29.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,4,0.0,N,29.0,M,,,,,,,,,,,,,,,,,,98,Y,,,2021-12-26T06:00:00.000Z,2021-12-26T08:00:00.000Z
2,2,LAV,2021-12-26 06:00,2021-12-26 09:00,,33.0,31.0,OV,340.0,8.0,,,,,,,,,,2,4,BR,5.0,39.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,66.0,Y,3,0.0,N,20.0,L,,,,,,,,,,,,,,,,,,87,Y,,,2021-12-26T06:00:00.000Z,2021-12-26T09:00:00.000Z
3,3,LAV,2021-12-26 06:00,2021-12-26 10:00,,33.0,30.0,OV,330.0,8.0,,,,,,,,,,2,5,BR,3.0,51.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,71.0,Y,4,0.0,N,16.0,L,,,,,,,,,,,,,,,,,,72,Y,,,2021-12-26T06:00:00.000Z,2021-12-26T10:00:00.000Z
4,4,LAV,2021-12-26 06:00,2021-12-26 11:00,,33.0,29.0,OV,330.0,8.0,,,,,,,,,,3,5,BR,2.0,56.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,58.0,Y,5,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,26,N,,,2021-12-26T06:00:00.000Z,2021-12-26T11:00:00.000Z
5,5,LAV,2021-12-26 06:00,2021-12-26 12:00,,32.0,29.0,OV,330.0,7.0,100.0,,,,,,,,,3,5,BR,1.0,65.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,35.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,6,N,,,2021-12-26T06:00:00.000Z,2021-12-26T12:00:00.000Z
6,6,LAV,2021-12-26 06:00,2021-12-26 13:00,,33.0,29.0,OV,320.0,8.0,,,,,,,,,,2,5,BR,1.0,62.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,26.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-12-26T06:00:00.000Z,2021-12-26T13:00:00.000Z
7,7,LAV,2021-12-26 06:00,2021-12-26 14:00,,34.0,29.0,OV,320.0,8.0,,,,,,,,,,3,5,BR,0.0,60.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,18.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-12-26T06:00:00.000Z,2021-12-26T14:00:00.000Z
8,8,LAV,2021-12-26 06:00,2021-12-26 15:00,,36.0,29.0,OV,320.0,9.0,,,,,,,,,,5,7,N ,0.0,59.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,13.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-12-26T06:00:00.000Z,2021-12-26T15:00:00.000Z
9,9,LAV,2021-12-26 06:00,2021-12-26 16:00,,38.0,28.0,OV,320.0,9.0,,,,,,,,,,5,7,N ,0.0,54.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,9.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2021-12-26T06:00:00.000Z,2021-12-26T16:00:00.000Z
