,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-07-09 12:00,2021-07-09 13:00,,66.0,64.0,OV,70.0,9.0,,,,,,,,,,2,1,FG,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,1,1.0,N,64.0,M,,,,,,,,,,,,,,,,,,100,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T13:00:00.000Z
1,1,LAV,2021-07-09 12:00,2021-07-09 14:00,,66.0,65.0,OV,60.0,10.0,,,,,,,,,,2,2,FG,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,1.0,N,68.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T14:00:00.000Z
2,2,LAV,2021-07-09 12:00,2021-07-09 15:00,,65.0,65.0,OV,60.0,10.0,,,,,,,,,,2,2,FG,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,1.0,N,62.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T15:00:00.000Z
3,3,LAV,2021-07-09 12:00,2021-07-09 16:00,,66.0,65.0,OV,60.0,13.0,,,,,,,,,,2,2,FG,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,3.0,N,58.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T16:00:00.000Z
4,4,LAV,2021-07-09 12:00,2021-07-09 17:00,,67.0,65.0,OV,70.0,15.0,,,,,,,,,,2,2,FG,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,2.0,N,53.0,H,,,,,,,,,,,,,,,,,,98,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T17:00:00.000Z
5,5,LAV,2021-07-09 12:00,2021-07-09 18:00,,68.0,65.0,OV,60.0,18.0,100.0,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,2.0,N,37.0,H,,,,,,,,,,,,,,,,,,78,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T18:00:00.000Z
6,6,LAV,2021-07-09 12:00,2021-07-09 19:00,,69.0,65.0,OV,40.0,18.0,,,,,,,,,,2,2,BR,,,,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,2,91.0,Y,2,1.0,N,27.0,M,,,,,,,,,,,,,,,,,,69,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T19:00:00.000Z
7,7,LAV,2021-07-09 12:00,2021-07-09 20:00,,69.0,65.0,OV,350.0,17.0,,,,,,,,,,2,3,BR,,,,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,2,69.0,Y,2,0.0,N,12.0,L,,,,,,,,,,,,,,,,,,43,Y,,,2021-07-09T12:00:00.000Z,2021-07-09T20:00:00.000Z
8,8,LAV,2021-07-09 12:00,2021-07-09 21:00,,69.0,65.0,OV,340.0,16.0,,,,,,,,,,2,3,FG,,,,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,2,50.0,Y,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,16,N,,,2021-07-09T12:00:00.000Z,2021-07-09T21:00:00.000Z
9,9,LAV,2021-07-09 12:00,2021-07-09 22:00,,68.0,65.0,OV,320.0,14.0,,,,,,,,,,2,3,FG,,,,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,2,29.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,6,N,,,2021-07-09T12:00:00.000Z,2021-07-09T22:00:00.000Z
