,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-01-25 06:00,2022-01-25 07:00,,29.0,28.0,OV,180.0,6.0,,,,,,,,,,5,4,BR,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,61.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,60,Y,,,2022-01-25T06:00:00.000Z,2022-01-25T07:00:00.000Z
1,1,LAV,2022-01-25 06:00,2022-01-25 08:00,,29.0,28.0,OV,180.0,6.0,,,,,,,,,,5,4,BR,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,56.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,6,N,,,2022-01-25T06:00:00.000Z,2022-01-25T08:00:00.000Z
2,2,LAV,2022-01-25 06:00,2022-01-25 09:00,,30.0,28.0,OV,180.0,6.0,,,,,,,,,,5,4,BR,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,48.0,Y,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-01-25T06:00:00.000Z,2022-01-25T09:00:00.000Z
3,3,LAV,2022-01-25 06:00,2022-01-25 10:00,,30.0,28.0,OV,180.0,7.0,,,,,,,,,,4,4,BR,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,35.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-01-25T06:00:00.000Z,2022-01-25T10:00:00.000Z
4,4,LAV,2022-01-25 06:00,2022-01-25 11:00,,31.0,28.0,OV,190.0,7.0,,,,,,,,,,4,4,BR,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,33.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,5,N,,,2022-01-25T06:00:00.000Z,2022-01-25T11:00:00.000Z
5,5,LAV,2022-01-25 06:00,2022-01-25 12:00,,31.0,28.0,OV,200.0,8.0,85.0,,,,,,,,,4,4,BR,3.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,35.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,8,N,,,2022-01-25T06:00:00.000Z,2022-01-25T12:00:00.000Z
6,6,LAV,2022-01-25 06:00,2022-01-25 13:00,,32.0,28.0,OV,220.0,8.0,,,,,,,,,,4,4,BR,3.0,93.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,34.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,15,N,,,2022-01-25T06:00:00.000Z,2022-01-25T13:00:00.000Z
7,7,LAV,2022-01-25 06:00,2022-01-25 14:00,,34.0,28.0,OV,230.0,9.0,,,,,,,,,,5,4,BR,1.0,86.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,30.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,5,N,,,2022-01-25T06:00:00.000Z,2022-01-25T14:00:00.000Z
8,8,LAV,2022-01-25 06:00,2022-01-25 15:00,,36.0,29.0,OV,240.0,10.0,,,,,,,,,,5,5,BR,0.0,79.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,24.0,N,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,6,N,,,2022-01-25T06:00:00.000Z,2022-01-25T15:00:00.000Z
9,9,LAV,2022-01-25 06:00,2022-01-25 16:00,,38.0,28.0,OV,250.0,11.0,,,,,,,,,,6,7,N ,0.0,73.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,18.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-01-25T06:00:00.000Z,2022-01-25T16:00:00.000Z
