,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-02-04 00:00,2022-02-04 01:00,,42.0,42.0,OV,90.0,3.0,,,,,,,,,,2,1,FG,0.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,95.0,Y,1,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,97,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T01:00:00.000Z
1,1,LAV,2022-02-04 00:00,2022-02-04 02:00,,42.0,42.0,OV,50.0,3.0,,,,,,,,,,2,1,FG,1.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,92.0,Y,1,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,83,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T02:00:00.000Z
2,2,LAV,2022-02-04 00:00,2022-02-04 03:00,,43.0,43.0,OV,30.0,4.0,,,,,,,,,,2,1,FG,1.0,2.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,88.0,Y,1,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,86,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T03:00:00.000Z
3,3,LAV,2022-02-04 00:00,2022-02-04 04:00,,44.0,44.0,OV,30.0,6.0,,,,,,,,,,2,1,FG,1.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,88.0,Y,1,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,83,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T04:00:00.000Z
4,4,LAV,2022-02-04 00:00,2022-02-04 05:00,,44.0,44.0,OV,20.0,6.0,,,,,,,,,,2,1,FG,1.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,90.0,Y,1,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,82,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T05:00:00.000Z
5,5,LAV,2022-02-04 00:00,2022-02-04 06:00,,44.0,43.0,OV,20.0,6.0,99.0,,,,,,,,,2,1,FG,2.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,91.0,Y,1,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,76,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T06:00:00.000Z
6,6,LAV,2022-02-04 00:00,2022-02-04 07:00,,44.0,43.0,OV,10.0,8.0,,,,,,,,,,2,1,FG,3.0,6.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,96.0,Y,2,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,82,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T07:00:00.000Z
7,7,LAV,2022-02-04 00:00,2022-02-04 08:00,,44.0,42.0,OV,10.0,8.0,,,,,,,,,,2,1,FG,3.0,7.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,91,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T08:00:00.000Z
8,8,LAV,2022-02-04 00:00,2022-02-04 09:00,,43.0,40.0,OV,10.0,9.0,,,,,,,,,,2,2,FG,4.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,90,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T09:00:00.000Z
9,9,LAV,2022-02-04 00:00,2022-02-04 10:00,,42.0,38.0,OV,10.0,11.0,,,,,,,,,,2,2,FG,6.0,15.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,100.0,Y,2,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,91,Y,,,2022-02-04T00:00:00.000Z,2022-02-04T10:00:00.000Z
