,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-05 18:00,2021-05-05 19:00,,49.0,47.0,OV,50.0,7.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,90.0,Y,4,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,66,Y,,,2021-05-05T18:00:00.000Z,2021-05-05T19:00:00.000Z
1,1,LAV,2021-05-05 18:00,2021-05-05 20:00,,49.0,47.0,OV,50.0,7.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,91.0,Y,4,1.0,N,3.0,N,,,,,,,,,,,,,,,,,,69,Y,,,2021-05-05T18:00:00.000Z,2021-05-05T20:00:00.000Z
2,2,LAV,2021-05-05 18:00,2021-05-05 21:00,,48.0,47.0,OV,50.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,94.0,Y,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,71,Y,,,2021-05-05T18:00:00.000Z,2021-05-05T21:00:00.000Z
3,3,LAV,2021-05-05 18:00,2021-05-05 22:00,,47.0,47.0,OV,40.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,91.0,Y,3,0.0,N,13.0,L,,,,,,,,,,,,,,,,,,79,Y,,,2021-05-05T18:00:00.000Z,2021-05-05T22:00:00.000Z
4,4,LAV,2021-05-05 18:00,2021-05-05 23:00,,47.0,47.0,OV,40.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,80.0,Y,3,1.0,N,15.0,L,,,,,,,,,,,,,,,,,,71,Y,,,2021-05-05T18:00:00.000Z,2021-05-05T23:00:00.000Z
5,5,LAV,2021-05-05 18:00,2021-05-06 00:00,,47.0,46.0,OV,20.0,5.0,97.0,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,69.0,Y,4,0.0,N,11.0,N,,,,,,,,,,,,,,,,,,57,Y,,,2021-05-05T18:00:00.000Z,2021-05-06T00:00:00.000Z
6,6,LAV,2021-05-05 18:00,2021-05-06 01:00,,47.0,46.0,OV,350.0,4.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,47.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,22,N,,,2021-05-05T18:00:00.000Z,2021-05-06T01:00:00.000Z
7,7,LAV,2021-05-05 18:00,2021-05-06 02:00,,47.0,46.0,OV,320.0,5.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,41.0,Y,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,10,N,,,2021-05-05T18:00:00.000Z,2021-05-06T02:00:00.000Z
8,8,LAV,2021-05-05 18:00,2021-05-06 03:00,,47.0,46.0,OV,310.0,6.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,31.0,N,3,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,13,N,,,2021-05-05T18:00:00.000Z,2021-05-06T03:00:00.000Z
9,9,LAV,2021-05-05 18:00,2021-05-06 04:00,,47.0,45.0,OV,300.0,7.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,24.0,N,4,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,9,N,,,2021-05-05T18:00:00.000Z,2021-05-06T04:00:00.000Z
