,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-06-01 18:00,2022-06-01 19:00,,56.0,53.0,OV,70.0,10.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,50.0,Y,7,7.0,L,46.0,M,,,,,,,,,,,,,,,,,,76,Y,,,2022-06-01T18:00:00.000Z,2022-06-01T19:00:00.000Z
1,1,LAV,2022-06-01 18:00,2022-06-01 20:00,,57.0,53.0,OV,80.0,9.0,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,58.0,Y,7,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,41,Y,,,2022-06-01T18:00:00.000Z,2022-06-01T20:00:00.000Z
2,2,LAV,2022-06-01 18:00,2022-06-01 21:00,,58.0,53.0,OV,90.0,9.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,30.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,7,N,,,2022-06-01T18:00:00.000Z,2022-06-01T21:00:00.000Z
3,3,LAV,2022-06-01 18:00,2022-06-01 22:00,,58.0,53.0,OV,120.0,10.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,28.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-06-01T18:00:00.000Z,2022-06-01T22:00:00.000Z
4,4,LAV,2022-06-01 18:00,2022-06-01 23:00,,58.0,52.0,OV,130.0,10.0,,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,28.0,N,7,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-06-01T18:00:00.000Z,2022-06-01T23:00:00.000Z
5,5,LAV,2022-06-01 18:00,2022-06-02 00:00,,57.0,53.0,OV,140.0,8.0,95.0,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,31.0,N,7,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,11,N,,,2022-06-01T18:00:00.000Z,2022-06-02T00:00:00.000Z
6,6,LAV,2022-06-01 18:00,2022-06-02 01:00,,57.0,53.0,OV,180.0,8.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,48.0,Y,7,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,20,N,,,2022-06-01T18:00:00.000Z,2022-06-02T01:00:00.000Z
7,7,LAV,2022-06-01 18:00,2022-06-02 02:00,,57.0,53.0,OV,190.0,10.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,5,49.0,Y,7,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,18,N,,,2022-06-01T18:00:00.000Z,2022-06-02T02:00:00.000Z
8,8,LAV,2022-06-01 18:00,2022-06-02 03:00,,56.0,53.0,OV,200.0,10.0,,,,,,,,,,4,6,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,51.0,Y,7,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,14,N,,,2022-06-01T18:00:00.000Z,2022-06-02T03:00:00.000Z
9,9,LAV,2022-06-01 18:00,2022-06-02 04:00,,56.0,54.0,OV,200.0,9.0,,,,,,,,,,3,6,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,51.0,Y,6,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,14,N,,,2022-06-01T18:00:00.000Z,2022-06-02T04:00:00.000Z
10,10,LAV,2022-06-01 18:00,2022-06-02 05:00,,56.0,54.0,OV,200.0,8.0,,,,,,,,,,3,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,45.0,Y,5,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,10,N,,,2022-06-01T18:00:00.000Z,2022-06-02T05:00:00.000Z
