,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-03-20 00:00,2022-03-20 01:00,,49.0,48.0,OV,20.0,6.0,,,,,,,,,,2,2,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,46.0,Y,2,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-20T00:00:00.000Z,2022-03-20T01:00:00.000Z
1,1,LAV,2022-03-20 00:00,2022-03-20 02:00,,49.0,49.0,OV,40.0,7.0,,,,,,,,,,2,2,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,38.0,N,2,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-03-20T00:00:00.000Z,2022-03-20T02:00:00.000Z
2,2,LAV,2022-03-20 00:00,2022-03-20 03:00,,50.0,49.0,OV,80.0,7.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,33.0,N,2,1.0,N,7.0,N,,,,,,,,,,,,,,,,,,9,N,,,2022-03-20T00:00:00.000Z,2022-03-20T03:00:00.000Z
3,3,LAV,2022-03-20 00:00,2022-03-20 04:00,,50.0,49.0,OV,190.0,6.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,26.0,N,2,1.0,N,8.0,N,,,,,,,,,,,,,,,,,,26,N,,,2022-03-20T00:00:00.000Z,2022-03-20T04:00:00.000Z
4,4,LAV,2022-03-20 00:00,2022-03-20 05:00,,51.0,49.0,OV,250.0,6.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,20.0,N,2,2.0,N,3.0,N,,,,,,,,,,,,,,,,,,11,N,,,2022-03-20T00:00:00.000Z,2022-03-20T05:00:00.000Z
5,5,LAV,2022-03-20 00:00,2022-03-20 06:00,,51.0,49.0,OV,270.0,5.0,33.0,,,,,,,,,2,1,FG,1.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,16.0,N,1,2.0,N,4.0,N,,,,,,,,,,,,,,,,,,13,N,,,2022-03-20T00:00:00.000Z,2022-03-20T06:00:00.000Z
6,6,LAV,2022-03-20 00:00,2022-03-20 07:00,,51.0,48.0,OV,270.0,5.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,11.0,N,2,3.0,N,1.0,N,,,,,,,,,,,,,,,,,,9,N,,,2022-03-20T00:00:00.000Z,2022-03-20T07:00:00.000Z
7,7,LAV,2022-03-20 00:00,2022-03-20 08:00,,51.0,47.0,OV,270.0,4.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,5.0,N,2,1.0,N,0.0,N,,,,,,,,,,,,,,,,,,6,N,,,2022-03-20T00:00:00.000Z,2022-03-20T08:00:00.000Z
8,8,LAV,2022-03-20 00:00,2022-03-20 09:00,,50.0,46.0,OV,260.0,4.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,2.0,N,1,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2022-03-20T00:00:00.000Z,2022-03-20T09:00:00.000Z
9,9,LAV,2022-03-20 00:00,2022-03-20 10:00,,49.0,44.0,OV,260.0,4.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,2.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-20T00:00:00.000Z,2022-03-20T10:00:00.000Z
10,10,LAV,2022-03-20 00:00,2022-03-20 11:00,,48.0,43.0,OV,260.0,6.0,,,,,,,,,,2,1,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,1.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-20T00:00:00.000Z,2022-03-20T11:00:00.000Z
11,11,LAV,2022-03-20 00:00,2022-03-20 12:00,,48.0,42.0,OV,250.0,7.0,15.0,,,,,,,,,6,7,FG,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-03-20T00:00:00.000Z,2022-03-20T12:00:00.000Z
12,12,LAV,2022-03-20 00:00,2022-03-20 13:00,,48.0,42.0,BK,260.0,7.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-20T00:00:00.000Z,2022-03-20T13:00:00.000Z
13,13,LAV,2022-03-20 00:00,2022-03-20 14:00,,50.0,42.0,BK,260.0,8.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,3.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-03-20T00:00:00.000Z,2022-03-20T14:00:00.000Z
