,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-01-28 06:00,2021-01-28 07:00,,32.0,28.0,OV,330.0,8.0,,,,,,,,,,5,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,5.0,6.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T07:00:00.000Z
1,1,LAV,2021-01-28 06:00,2021-01-28 08:00,,32.0,28.0,OV,330.0,7.0,,,,,,,,,,4,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,8.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T08:00:00.000Z
2,2,LAV,2021-01-28 06:00,2021-01-28 09:00,,32.0,27.0,OV,330.0,7.0,,,,,,,,,,5,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,8.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T09:00:00.000Z
3,3,LAV,2021-01-28 06:00,2021-01-28 10:00,,31.0,27.0,OV,330.0,7.0,,,,,,,,,,4,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,10.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T10:00:00.000Z
4,4,LAV,2021-01-28 06:00,2021-01-28 11:00,,31.0,26.0,OV,330.0,7.0,,,,,,,,,,4,7,N ,0.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,12.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T11:00:00.000Z
5,5,LAV,2021-01-28 06:00,2021-01-28 12:00,,30.0,25.0,OV,330.0,7.0,23.0,,,,,,,,,4,5,N ,0.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,13.0,N,5.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T12:00:00.000Z
6,6,LAV,2021-01-28 06:00,2021-01-28 13:00,,30.0,24.0,OV,330.0,8.0,,,,,,,,,,4,3,N ,0.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,15.0,N,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T13:00:00.000Z
7,7,LAV,2021-01-28 06:00,2021-01-28 14:00,,31.0,24.0,OV,330.0,9.0,,,,,,,,,,4,4,HZ,0.0,97.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,15.0,N,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T14:00:00.000Z
8,8,LAV,2021-01-28 06:00,2021-01-28 15:00,,31.0,23.0,OV,340.0,9.0,,,,,,,,,,4,4,BR,1.0,96.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,18.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T15:00:00.000Z
9,9,LAV,2021-01-28 06:00,2021-01-28 16:00,,32.0,23.0,OV,340.0,9.0,,,,,,,,,,4,3,HZ,0.0,93.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,19.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-28T06:00:00.000Z,2021-01-28T16:00:00.000Z
