,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-01-30 12:00,2022-01-30 13:00,,10.0,-8.0,SC,280.0,13.0,,,,,,,,,,8,7,N ,0.0,95.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,21.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T13:00:00.000Z
1,1,LAV,2022-01-30 12:00,2022-01-30 14:00,,12.0,-9.0,SC,290.0,13.0,,,,,,,,,,8,7,N ,0.0,95.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T14:00:00.000Z
2,2,LAV,2022-01-30 12:00,2022-01-30 15:00,,14.0,-8.0,SC,290.0,13.0,,,,,,,,,,8,7,N ,0.0,96.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T15:00:00.000Z
3,3,LAV,2022-01-30 12:00,2022-01-30 16:00,,17.0,-7.0,SC,290.0,13.0,,,,,,,,,,8,7,N ,0.0,97.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T16:00:00.000Z
4,4,LAV,2022-01-30 12:00,2022-01-30 17:00,,19.0,-6.0,CL,290.0,13.0,,,,,,,,,,8,7,N ,0.0,98.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T17:00:00.000Z
5,5,LAV,2022-01-30 12:00,2022-01-30 18:00,,21.0,-7.0,CL,290.0,13.0,0.0,,,,,,,,,8,7,N ,0.0,98.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T18:00:00.000Z
6,6,LAV,2022-01-30 12:00,2022-01-30 19:00,,22.0,-7.0,FW,290.0,13.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T19:00:00.000Z
7,7,LAV,2022-01-30 12:00,2022-01-30 20:00,,23.0,-7.0,SC,290.0,12.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T20:00:00.000Z
8,8,LAV,2022-01-30 12:00,2022-01-30 21:00,,23.0,-6.0,SC,290.0,12.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,18.0,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T21:00:00.000Z
9,9,LAV,2022-01-30 12:00,2022-01-30 22:00,,21.0,-6.0,FW,290.0,10.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T22:00:00.000Z
10,10,LAV,2022-01-30 12:00,2022-01-30 23:00,,20.0,-6.0,FW,290.0,9.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,6,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-30T23:00:00.000Z
11,11,LAV,2022-01-30 12:00,2022-01-31 00:00,,19.0,-5.0,CL,280.0,8.0,0.0,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-31T00:00:00.000Z
12,12,LAV,2022-01-30 12:00,2022-01-31 01:00,,19.0,-5.0,CL,290.0,8.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-31T01:00:00.000Z
13,13,LAV,2022-01-30 12:00,2022-01-31 02:00,,18.0,-4.0,CL,290.0,7.0,,,,,,,,,,8,7,N ,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-01-30T12:00:00.000Z,2022-01-31T02:00:00.000Z
14,14,LAV,2022-01-30 12:00,2022-01-31 03:00,,18.0,-4.0,BK,280.0,8.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T03:00:00.000Z
15,15,LAV,2022-01-30 12:00,2022-01-31 04:00,,17.0,-5.0,OV,280.0,7.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T04:00:00.000Z
16,16,LAV,2022-01-30 12:00,2022-01-31 05:00,,16.0,-5.0,OV,280.0,7.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T05:00:00.000Z
17,17,LAV,2022-01-30 12:00,2022-01-31 06:00,,15.0,-5.0,OV,270.0,6.0,4.0,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-01-30T12:00:00.000Z,2022-01-31T06:00:00.000Z
18,18,LAV,2022-01-30 12:00,2022-01-31 07:00,,15.0,-4.0,OV,280.0,6.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T07:00:00.000Z
19,19,LAV,2022-01-30 12:00,2022-01-31 08:00,,15.0,-4.0,BK,280.0,6.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,1.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T08:00:00.000Z
20,20,LAV,2022-01-30 12:00,2022-01-31 09:00,,14.0,-4.0,BK,280.0,6.0,,,,,,,,,,8,7,N ,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T09:00:00.000Z
21,21,LAV,2022-01-30 12:00,2022-01-31 10:00,,14.0,-4.0,BK,280.0,5.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T10:00:00.000Z
22,22,LAV,2022-01-30 12:00,2022-01-31 11:00,,14.0,-3.0,FW,290.0,6.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T11:00:00.000Z
23,23,LAV,2022-01-30 12:00,2022-01-31 12:00,,14.0,-3.0,FW,290.0,6.0,4.0,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,3,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T12:00:00.000Z
24,24,LAV,2022-01-30 12:00,2022-01-31 13:00,,16.0,-1.0,FW,290.0,5.0,,,,,,,,,,8,7,N ,0.0,100.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,8,2.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T13:00:00.000Z
25,25,LAV,2022-01-30 12:00,2022-01-31 14:00,,,,FW,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T14:00:00.000Z
26,26,LAV,2022-01-30 12:00,2022-01-31 15:00,,,,FW,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T15:00:00.000Z
27,27,LAV,2022-01-30 12:00,2022-01-31 16:00,,,,FW,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,7,,,,,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T16:00:00.000Z
28,28,LAV,2022-01-30 12:00,2022-01-31 17:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,7,,,,,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T17:00:00.000Z
29,29,LAV,2022-01-30 12:00,2022-01-31 18:00,,,,SC,,,2.0,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T18:00:00.000Z
30,30,LAV,2022-01-30 12:00,2022-01-31 19:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,,1,N,,,2022-01-30T12:00:00.000Z,2022-01-31T19:00:00.000Z
31,31,LAV,2022-01-30 12:00,2022-01-31 20:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T20:00:00.000Z
32,32,LAV,2022-01-30 12:00,2022-01-31 21:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,8,,,2,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T21:00:00.000Z
33,33,LAV,2022-01-30 12:00,2022-01-31 22:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,7,,,3,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T22:00:00.000Z
34,34,LAV,2022-01-30 12:00,2022-01-31 23:00,,,,BK,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,,,3,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-01-31T23:00:00.000Z
35,35,LAV,2022-01-30 12:00,2022-02-01 00:00,,,,BK,,,4.0,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-02-01T00:00:00.000Z
36,36,LAV,2022-01-30 12:00,2022-02-01 01:00,,,,SC,,,,,,,,,,,,8,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,2,N,,,2022-01-30T12:00:00.000Z,2022-02-01T01:00:00.000Z
