,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-06-12 06:00,2021-06-12 07:00,,61.0,58.0,OV,140.0,4.0,,,,,,,,,,6,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,90.0,Y,5,1.0,N,24.0,L,,,,,,,,,,,,,,,,,,80,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T07:00:00.000Z
1,1,LAV,2021-06-12 06:00,2021-06-12 08:00,,61.0,58.0,OV,140.0,4.0,,,,,,,,,,6,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,6,92.0,Y,5,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,77,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T08:00:00.000Z
2,2,LAV,2021-06-12 06:00,2021-06-12 09:00,,60.0,57.0,OV,110.0,3.0,,,,,,,,,,6,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,5,91.0,Y,5,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,76,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T09:00:00.000Z
3,3,LAV,2021-06-12 06:00,2021-06-12 10:00,,60.0,57.0,OV,120.0,3.0,,,,,,,,,,5,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,85.0,Y,4,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,84,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T10:00:00.000Z
4,4,LAV,2021-06-12 06:00,2021-06-12 11:00,,60.0,56.0,OV,160.0,3.0,,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,79.0,Y,4,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,74,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T11:00:00.000Z
5,5,LAV,2021-06-12 06:00,2021-06-12 12:00,,60.0,56.0,OV,160.0,2.0,99.0,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,69.0,Y,3,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,56,Y,,,2021-06-12T06:00:00.000Z,2021-06-12T12:00:00.000Z
6,6,LAV,2021-06-12 06:00,2021-06-12 13:00,,61.0,55.0,OV,140.0,2.0,,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,38.0,Y,3,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,25,N,,,2021-06-12T06:00:00.000Z,2021-06-12T13:00:00.000Z
7,7,LAV,2021-06-12 06:00,2021-06-12 14:00,,61.0,55.0,OV,130.0,4.0,,,,,,,,,,3,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,24.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-06-12T06:00:00.000Z,2021-06-12T14:00:00.000Z
8,8,LAV,2021-06-12 06:00,2021-06-12 15:00,,61.0,55.0,OV,130.0,5.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,12.0,N,6,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-06-12T06:00:00.000Z,2021-06-12T15:00:00.000Z
9,9,LAV,2021-06-12 06:00,2021-06-12 16:00,,61.0,55.0,OV,110.0,7.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,7.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-06-12T06:00:00.000Z,2021-06-12T16:00:00.000Z
