,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-02-09 18:00,2021-02-09 19:00,,26.0,24.0,OV,50.0,5.0,,,,,,,,,,4,3,BR,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,90.0,Y,3.0,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-09T19:00:00.000Z
1,1,LAV,2021-02-09 18:00,2021-02-09 20:00,,27.0,24.0,OV,60.0,5.0,,,,,,,,,,4,2,BR,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,87.0,Y,3.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-09T20:00:00.000Z
2,2,LAV,2021-02-09 18:00,2021-02-09 21:00,,27.0,25.0,OV,60.0,5.0,,,,,,,,,,4,2,BR,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,86.0,Y,2.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-09T21:00:00.000Z
3,3,LAV,2021-02-09 18:00,2021-02-09 22:00,,26.0,24.0,OV,50.0,5.0,,,,,,,,,,3,2,BR,2.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,80.0,Y,2.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-09T22:00:00.000Z
4,4,LAV,2021-02-09 18:00,2021-02-09 23:00,,26.0,24.0,OV,30.0,6.0,,,,,,,,,,3,3,BR,2.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,71.0,Y,3.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-09T23:00:00.000Z
5,5,LAV,2021-02-09 18:00,2021-02-10 00:00,,26.0,24.0,OV,20.0,6.0,100.0,,,,,,,,,3,3,BR,2.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,60.0,Y,3.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-10T00:00:00.000Z
6,6,LAV,2021-02-09 18:00,2021-02-10 01:00,,26.0,23.0,OV,360.0,6.0,,,,,,,,,,3,5,BR,3.0,97.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,43.0,Y,3.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-10T01:00:00.000Z
7,7,LAV,2021-02-09 18:00,2021-02-10 02:00,,26.0,22.0,OV,350.0,7.0,,,,,,,,,,3,5,BR,3.0,97.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,26.0,N,3.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-10T02:00:00.000Z
8,8,LAV,2021-02-09 18:00,2021-02-10 03:00,,26.0,21.0,OV,340.0,7.0,,,,,,,,,,3,7,BR,2.0,98.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,15.0,N,3.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-10T03:00:00.000Z
9,9,LAV,2021-02-09 18:00,2021-02-10 04:00,,26.0,20.0,OV,330.0,7.0,,,,,,,,,,3,7,BR,1.0,99.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,9.0,N,3.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-09T18:00:00.000Z,2021-02-10T04:00:00.000Z
