,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-10-05 00:00,2021-10-05 01:00,,58.0,53.0,OV,60.0,14.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,5,100.0,Y,7,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,82,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T01:00:00.000Z
1,1,LAV,2021-10-05 00:00,2021-10-05 02:00,,57.0,53.0,OV,60.0,13.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,6,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,67,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T02:00:00.000Z
2,2,LAV,2021-10-05 00:00,2021-10-05 03:00,,57.0,53.0,OV,50.0,12.0,,,,,,,,,,4,5,N ,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,5,0.0,N,20.0,L,,,,,,,,,,,,,,,,,,80,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T03:00:00.000Z
3,3,LAV,2021-10-05 00:00,2021-10-05 04:00,,56.0,53.0,OV,50.0,10.0,,,,,,,,,,4,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,4,100.0,Y,5,0.0,N,41.0,H,,,,,,,,,,,,,,,,,,97,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T04:00:00.000Z
4,4,LAV,2021-10-05 00:00,2021-10-05 05:00,,56.0,53.0,OV,50.0,10.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,5,0.0,N,44.0,H,,,,,,,,,,,,,,,,,,90,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T05:00:00.000Z
5,5,LAV,2021-10-05 00:00,2021-10-05 06:00,,55.0,53.0,OV,40.0,10.0,99.0,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,27.0,M,,,,,,,,,,,,,,,,,,85,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T06:00:00.000Z
6,6,LAV,2021-10-05 00:00,2021-10-05 07:00,,55.0,52.0,OV,40.0,9.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,98.0,Y,5,0.0,N,22.0,L,,,,,,,,,,,,,,,,,,80,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T07:00:00.000Z
7,7,LAV,2021-10-05 00:00,2021-10-05 08:00,,55.0,52.0,OV,30.0,10.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,95.0,Y,5,0.0,N,19.0,L,,,,,,,,,,,,,,,,,,66,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T08:00:00.000Z
8,8,LAV,2021-10-05 00:00,2021-10-05 09:00,,54.0,52.0,OV,30.0,10.0,,,,,,,,,,3,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,5,0.0,N,13.0,L,,,,,,,,,,,,,,,,,,51,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T09:00:00.000Z
9,9,LAV,2021-10-05 00:00,2021-10-05 10:00,,54.0,52.0,OV,20.0,10.0,,,,,,,,,,2,5,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,80.0,Y,5,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,40,Y,,,2021-10-05T00:00:00.000Z,2021-10-05T10:00:00.000Z
