,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-03-12 18:00,2022-03-12 19:00,,41.0,37.0,OV,320.0,17.0,,,,,,,,,,3,4,BR,2.0,16.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,3,100.0,Y,4,0.0,N,56.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2022-03-12T18:00:00.000Z,2022-03-12T19:00:00.000Z
1,1,LAV,2022-03-12 18:00,2022-03-12 20:00,,41.0,35.0,OV,320.0,17.0,,,,,,,,,,3,4,BR,2.0,28.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,3,86.0,Y,4,0.0,N,30.0,M,,,,,,,,,,,,,,,,,,84,Y,,,2022-03-12T18:00:00.000Z,2022-03-12T20:00:00.000Z
2,2,LAV,2022-03-12 18:00,2022-03-12 21:00,,40.0,32.0,OV,330.0,18.0,,,,,,,,,,3,3,BR,3.0,39.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,3,0.0,N,13.0,L,,,,,,,,,,,,,,,,,,72,Y,,,2022-03-12T18:00:00.000Z,2022-03-12T21:00:00.000Z
3,3,LAV,2022-03-12 18:00,2022-03-12 22:00,,38.0,28.0,OV,320.0,20.0,,,,,,,,,,3,5,BR,4.0,52.0,S ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3,65.0,Y,4,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,32,Y,,,2022-03-12T18:00:00.000Z,2022-03-12T22:00:00.000Z
4,4,LAV,2022-03-12 18:00,2022-03-12 23:00,,35.0,23.0,OV,310.0,21.0,,,,,,,,,,4,4,BR,2.0,71.0,S ,,30.0,,,,,,,,,,,KBOS,,,,,,,,,,4,68.0,Y,4,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,25,N,,,2022-03-12T18:00:00.000Z,2022-03-12T23:00:00.000Z
5,5,LAV,2022-03-12 18:00,2022-03-13 00:00,,33.0,19.0,OV,300.0,22.0,100.0,,,,,,,,,5,5,BR,3.0,77.0,S ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,5,53.0,Y,5,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,24,N,,,2022-03-12T18:00:00.000Z,2022-03-13T00:00:00.000Z
6,6,LAV,2022-03-12 18:00,2022-03-13 01:00,,31.0,15.0,OV,300.0,22.0,,,,,,,,,,6,4,BR,1.0,86.0,S ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,6,45.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,15,N,,,2022-03-12T18:00:00.000Z,2022-03-13T01:00:00.000Z
7,7,LAV,2022-03-12 18:00,2022-03-13 02:00,,30.0,12.0,OV,290.0,23.0,,,,,,,,,,6,7,BR,0.0,94.0,S ,,33.0,,,,,,,,,,,KBOS,,,,,,,,,,6,43.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,7,N,,,2022-03-12T18:00:00.000Z,2022-03-13T02:00:00.000Z
8,8,LAV,2022-03-12 18:00,2022-03-13 03:00,,28.0,11.0,OV,280.0,23.0,,,,,,,,,,6,7,BR,0.0,96.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,6,33.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,10,N,,,2022-03-12T18:00:00.000Z,2022-03-13T03:00:00.000Z
9,9,LAV,2022-03-12 18:00,2022-03-13 04:00,,27.0,9.0,OV,270.0,24.0,,,,,,,,,,6,7,N ,0.0,97.0,S ,,34.0,,,,,,,,,,,KBOS,,,,,,,,,,6,23.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,5,N,,,2022-03-12T18:00:00.000Z,2022-03-13T04:00:00.000Z
