,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-07-03 12:00,2021-07-03 13:00,,60.0,56.0,OV,40.0,13.0,,,,,,,,,,3,7,N ,,,,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,3,20.0,N,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,0,N,,,2021-07-03T12:00:00.000Z,2021-07-03T13:00:00.000Z
1,1,LAV,2021-07-03 12:00,2021-07-03 14:00,,59.0,56.0,OV,40.0,12.0,,,,,,,,,,3,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,28.0,N,4,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-07-03T12:00:00.000Z,2021-07-03T14:00:00.000Z
2,2,LAV,2021-07-03 12:00,2021-07-03 15:00,,58.0,56.0,OV,30.0,12.0,,,,,,,,,,3,5,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,33.0,N,4,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-07-03T12:00:00.000Z,2021-07-03T15:00:00.000Z
3,3,LAV,2021-07-03 12:00,2021-07-03 16:00,,57.0,56.0,OV,30.0,12.0,,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,38.0,Y,4,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-07-03T12:00:00.000Z,2021-07-03T16:00:00.000Z
4,4,LAV,2021-07-03 12:00,2021-07-03 17:00,,57.0,56.0,OV,30.0,11.0,,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,44.0,Y,4,1.0,N,11.0,N,,,,,,,,,,,,,,,,,,12,N,,,2021-07-03T12:00:00.000Z,2021-07-03T17:00:00.000Z
5,5,LAV,2021-07-03 12:00,2021-07-03 18:00,,57.0,55.0,OV,30.0,12.0,19.0,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,49.0,Y,4,2.0,N,13.0,N,,,,,,,,,,,,,,,,,,12,N,,,2021-07-03T12:00:00.000Z,2021-07-03T18:00:00.000Z
6,6,LAV,2021-07-03 12:00,2021-07-03 19:00,,56.0,55.0,OV,20.0,11.0,,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,60.0,Y,3,1.0,N,12.0,N,,,,,,,,,,,,,,,,,,16,N,,,2021-07-03T12:00:00.000Z,2021-07-03T19:00:00.000Z
7,7,LAV,2021-07-03 12:00,2021-07-03 20:00,,55.0,55.0,OV,20.0,11.0,,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,67.0,Y,3,2.0,N,27.0,L,,,,,,,,,,,,,,,,,,36,Y,,,2021-07-03T12:00:00.000Z,2021-07-03T20:00:00.000Z
8,8,LAV,2021-07-03 12:00,2021-07-03 21:00,,55.0,55.0,OV,20.0,10.0,,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,76.0,Y,3,2.0,N,28.0,L,,,,,,,,,,,,,,,,,,52,Y,,,2021-07-03T12:00:00.000Z,2021-07-03T21:00:00.000Z
9,9,LAV,2021-07-03 12:00,2021-07-03 22:00,,55.0,55.0,OV,10.0,10.0,,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,80.0,Y,3,1.0,N,24.0,L,,,,,,,,,,,,,,,,,,52,Y,,,2021-07-03T12:00:00.000Z,2021-07-03T22:00:00.000Z
10,10,LAV,2021-07-03 12:00,2021-07-03 23:00,,55.0,55.0,OV,10.0,10.0,,,,,,,,,,3,3,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,3,0.0,N,23.0,L,,,,,,,,,,,,,,,,,,50,Y,,,2021-07-03T12:00:00.000Z,2021-07-03T23:00:00.000Z
11,11,LAV,2021-07-03 12:00,2021-07-04 00:00,,55.0,55.0,OV,10.0,10.0,83.0,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,4,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,43,Y,,,2021-07-03T12:00:00.000Z,2021-07-04T00:00:00.000Z
12,12,LAV,2021-07-03 12:00,2021-07-04 01:00,,55.0,55.0,OV,10.0,9.0,,,,,,,,,,3,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,4,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,31,Y,,,2021-07-03T12:00:00.000Z,2021-07-04T01:00:00.000Z
13,13,LAV,2021-07-03 12:00,2021-07-04 02:00,,55.0,54.0,OV,360.0,8.0,,,,,,,,,,2,4,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,4,1.0,N,9.0,N,,,,,,,,,,,,,,,,,,31,Y,,,2021-07-03T12:00:00.000Z,2021-07-04T02:00:00.000Z
