,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-01-29 18:00,2022-01-29 19:00,,18.0,14.0,OV,350.0,29.0,,,,,,,,,,2,1,FG,1.0,98.0,S ,,39.0,,,,,,,,,,,KBOS,,,,,,,,,,2,85.0,Y,1,1.0,N,69.0,H,,,,,,,,,,,,,,,,,,100,Y,,,2022-01-29T18:00:00.000Z,2022-01-29T19:00:00.000Z
1,1,LAV,2022-01-29 18:00,2022-01-29 20:00,,19.0,13.0,OV,340.0,32.0,,,,,,,,,,2,1,FG,1.0,98.0,S ,,43.0,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,1,0.0,N,45.0,H,,,,,,,,,,,,,,,,,,97,Y,,,2022-01-29T18:00:00.000Z,2022-01-29T20:00:00.000Z
2,2,LAV,2022-01-29 18:00,2022-01-29 21:00,,20.0,12.0,OV,340.0,31.0,,,,,,,,,,2,1,FG,1.0,98.0,S ,,42.0,,,,,,,,,,,KBOS,,,,,,,,,,3,97.0,Y,1,0.0,N,29.0,M,,,,,,,,,,,,,,,,,,87,Y,,,2022-01-29T18:00:00.000Z,2022-01-29T21:00:00.000Z
3,3,LAV,2022-01-29 18:00,2022-01-29 22:00,,19.0,9.0,OV,330.0,31.0,,,,,,,,,,3,1,FG,0.0,98.0,S ,,41.0,,,,,,,,,,,KBOS,,,,,,,,,,4,98.0,Y,1,0.0,N,21.0,L,,,,,,,,,,,,,,,,,,97,Y,,,2022-01-29T18:00:00.000Z,2022-01-29T22:00:00.000Z
4,4,LAV,2022-01-29 18:00,2022-01-29 23:00,,18.0,6.0,OV,320.0,29.0,,,,,,,,,,4,1,FG,0.0,99.0,S ,,39.0,,,,,,,,,,,KBOS,,,,,,,,,,4,97.0,Y,1,0.0,N,14.0,L,,,,,,,,,,,,,,,,,,83,Y,,,2022-01-29T18:00:00.000Z,2022-01-29T23:00:00.000Z
5,5,LAV,2022-01-29 18:00,2022-01-30 00:00,,17.0,4.0,OV,320.0,25.0,100.0,,,,,,,,,5,2,FG,0.0,100.0,S ,,35.0,,,,,,,,,,,KBOS,,,,,,,,,,5,100.0,Y,2,0.0,N,9.0,N,,,,,,,,,,,,,,,,,,57,Y,,,2022-01-29T18:00:00.000Z,2022-01-30T00:00:00.000Z
6,6,LAV,2022-01-29 18:00,2022-01-30 01:00,,16.0,2.0,OV,310.0,25.0,,,,,,,,,,5,2,FG,0.0,100.0,S ,,34.0,,,,,,,,,,,KBOS,,,,,,,,,,5,81.0,Y,2,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,50,Y,,,2022-01-29T18:00:00.000Z,2022-01-30T01:00:00.000Z
7,7,LAV,2022-01-29 18:00,2022-01-30 02:00,,15.0,0.0,OV,310.0,22.0,,,,,,,,,,5,4,FG,0.0,100.0,S ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,6,67.0,Y,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,20,N,,,2022-01-29T18:00:00.000Z,2022-01-30T02:00:00.000Z
8,8,LAV,2022-01-29 18:00,2022-01-30 03:00,,14.0,-2.0,OV,300.0,19.0,,,,,,,,,,6,7,FG,0.0,100.0,S ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,6,51.0,Y,3,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,11,N,,,2022-01-29T18:00:00.000Z,2022-01-30T03:00:00.000Z
9,9,LAV,2022-01-29 18:00,2022-01-30 04:00,,14.0,-3.0,OV,290.0,18.0,,,,,,,,,,6,7,FG,0.0,100.0,S ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,6,38.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-01-29T18:00:00.000Z,2022-01-30T04:00:00.000Z
