,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-02-02 12:00,2021-02-02 13:00,,34.0,34.0,OV,20.0,24.0,,,,,,,,,,3,4,BR,2.0,16.0,R ,,32.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,90.0,Y,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T13:00:00.000Z
1,1,LAV,2021-02-02 12:00,2021-02-02 14:00,,34.0,34.0,OV,20.0,23.0,,,,,,,,,,3,4,BR,2.0,23.0,R ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,85.0,Y,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T14:00:00.000Z
2,2,LAV,2021-02-02 12:00,2021-02-02 15:00,,34.0,34.0,OV,20.0,23.0,,,,,,,,,,3,4,BR,0.0,31.0,R ,,31.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,78.0,Y,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T15:00:00.000Z
3,3,LAV,2021-02-02 12:00,2021-02-02 16:00,,35.0,35.0,OV,10.0,21.0,,,,,,,,,,3,4,BR,0.0,35.0,R ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,59.0,Y,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T16:00:00.000Z
4,4,LAV,2021-02-02 12:00,2021-02-02 17:00,,36.0,36.0,OV,10.0,21.0,,,,,,,,,,3,4,BR,2.0,37.0,R ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,53.0,Y,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T17:00:00.000Z
5,5,LAV,2021-02-02 12:00,2021-02-02 18:00,,36.0,36.0,OV,10.0,20.0,95.0,,,,,,,,,3,5,BR,4.0,36.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,48.0,Y,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T18:00:00.000Z
6,6,LAV,2021-02-02 12:00,2021-02-02 19:00,,35.0,35.0,OV,360.0,18.0,,,,,,,,,,3,5,BR,5.0,36.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,42.0,Y,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T19:00:00.000Z
7,7,LAV,2021-02-02 12:00,2021-02-02 20:00,,35.0,35.0,OV,360.0,17.0,,,,,,,,,,3,5,BR,4.0,42.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,34.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T20:00:00.000Z
8,8,LAV,2021-02-02 12:00,2021-02-02 21:00,,34.0,34.0,OV,360.0,17.0,,,,,,,,,,3,5,BR,4.0,45.0,S ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,26.0,N,3.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T21:00:00.000Z
9,9,LAV,2021-02-02 12:00,2021-02-02 22:00,,33.0,33.0,OV,350.0,16.0,,,,,,,,,,3,5,BR,5.0,50.0,S ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,22.0,N,3.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T22:00:00.000Z
10,10,LAV,2021-02-02 12:00,2021-02-02 23:00,,33.0,33.0,OV,350.0,15.0,,,,,,,,,,3,7,BR,6.0,55.0,S ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,18.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-02T23:00:00.000Z
11,11,LAV,2021-02-02 12:00,2021-02-03 00:00,,33.0,32.0,OV,350.0,15.0,42.0,,,,,,,,,3,6,BR,10.0,59.0,S ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,16.0,N,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T00:00:00.000Z
12,12,LAV,2021-02-02 12:00,2021-02-03 01:00,,33.0,30.0,OV,350.0,13.0,,,,,,,,,,3,6,BR,7.0,63.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,16.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T01:00:00.000Z
13,13,LAV,2021-02-02 12:00,2021-02-03 02:00,,32.0,29.0,OV,340.0,13.0,,,,,,,,,,3,7,BR,8.0,66.0,S ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,3.0,16.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T02:00:00.000Z
14,14,LAV,2021-02-02 12:00,2021-02-03 03:00,,32.0,27.0,OV,330.0,13.0,,,,,,,,,,3,7,BR,6.0,69.0,S ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,15.0,N,2.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T03:00:00.000Z
15,15,LAV,2021-02-02 12:00,2021-02-03 04:00,,32.0,27.0,OV,330.0,11.0,,,,,,,,,,3,7,BR,8.0,76.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,12.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T04:00:00.000Z
16,16,LAV,2021-02-02 12:00,2021-02-03 05:00,,31.0,26.0,OV,320.0,11.0,,,,,,,,,,3,7,HZ,7.0,83.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,9.0,N,4.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T05:00:00.000Z
17,17,LAV,2021-02-02 12:00,2021-02-03 06:00,,31.0,26.0,OV,320.0,9.0,28.0,,,,,,,,,3,7,HZ,7.0,88.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,7.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T06:00:00.000Z
18,18,LAV,2021-02-02 12:00,2021-02-03 07:00,,31.0,26.0,OV,320.0,9.0,,,,,,,,,,3,7,N ,7.0,89.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,11.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T07:00:00.000Z
19,19,LAV,2021-02-02 12:00,2021-02-03 08:00,,31.0,25.0,OV,320.0,9.0,,,,,,,,,,3,7,N ,7.0,89.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,14.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T08:00:00.000Z
20,20,LAV,2021-02-02 12:00,2021-02-03 09:00,,31.0,25.0,OV,310.0,9.0,,,,,,,,,,3,7,N ,6.0,91.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,3.0,15.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T09:00:00.000Z
21,21,LAV,2021-02-02 12:00,2021-02-03 10:00,,31.0,24.0,OV,310.0,8.0,,,,,,,,,,3,6,BR,6.0,91.0,S ,,,,,,,,,,,,,KBOS,,,,,,,,,,4.0,16.0,N,4.0,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,,,,,2021-02-02T12:00:00.000Z,2021-02-03T10:00:00.000Z
