,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-04-08 00:00,2022-04-08 01:00,,45.0,39.0,OV,80.0,18.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,6,19.0,N,7,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,43,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T01:00:00.000Z
1,1,LAV,2022-04-08 00:00,2022-04-08 02:00,,44.0,40.0,OV,80.0,19.0,,,,,,,,,,6,7,N ,0.0,0.0,R ,,26.0,,,,,,,,,,,KBOS,,,,,,,,,,4,41.0,Y,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,37,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T02:00:00.000Z
2,2,LAV,2022-04-08 00:00,2022-04-08 03:00,,44.0,40.0,OV,90.0,20.0,,,,,,,,,,5,7,N ,0.0,1.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,4,21.0,N,5,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,21,N,,,2022-04-08T00:00:00.000Z,2022-04-08T03:00:00.000Z
3,3,LAV,2022-04-08 00:00,2022-04-08 04:00,,44.0,42.0,OV,90.0,21.0,,,,,,,,,,4,7,N ,0.0,2.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,3,24.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,19,N,,,2022-04-08T00:00:00.000Z,2022-04-08T04:00:00.000Z
4,4,LAV,2022-04-08 00:00,2022-04-08 05:00,,44.0,43.0,OV,90.0,21.0,,,,,,,,,,3,5,BR,0.0,3.0,R ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3,41.0,Y,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,23,N,,,2022-04-08T00:00:00.000Z,2022-04-08T05:00:00.000Z
5,5,LAV,2022-04-08 00:00,2022-04-08 06:00,,44.0,44.0,OV,90.0,20.0,65.0,,,,,,,,,3,5,BR,0.0,3.0,R ,,28.0,,,,,,,,,,,KBOS,,,,,,,,,,3,45.0,Y,5,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,16,N,,,2022-04-08T00:00:00.000Z,2022-04-08T06:00:00.000Z
6,6,LAV,2022-04-08 00:00,2022-04-08 07:00,,45.0,45.0,OV,90.0,22.0,,,,,,,,,,3,5,BR,1.0,3.0,R ,,30.0,,,,,,,,,,,KBOS,,,,,,,,,,3,41.0,Y,5,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,23,N,,,2022-04-08T00:00:00.000Z,2022-04-08T07:00:00.000Z
7,7,LAV,2022-04-08 00:00,2022-04-08 08:00,,46.0,46.0,OV,90.0,21.0,,,,,,,,,,3,5,BR,0.0,4.0,R ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3,56.0,Y,5,1.0,N,8.0,N,,,,,,,,,,,,,,,,,,33,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T08:00:00.000Z
8,8,LAV,2022-04-08 00:00,2022-04-08 09:00,,47.0,47.0,OV,90.0,21.0,,,,,,,,,,3,5,BR,0.0,3.0,R ,,29.0,,,,,,,,,,,KBOS,,,,,,,,,,3,59.0,Y,5,1.0,N,18.0,L,,,,,,,,,,,,,,,,,,54,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T09:00:00.000Z
9,9,LAV,2022-04-08 00:00,2022-04-08 10:00,,47.0,47.0,OV,100.0,19.0,,,,,,,,,,2,5,BR,0.0,2.0,R ,,27.0,,,,,,,,,,,KBOS,,,,,,,,,,3,57.0,Y,4,7.0,N,51.0,H,,,,,,,,,,,,,,,,,,90,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T10:00:00.000Z
10,10,LAV,2022-04-08 00:00,2022-04-08 11:00,,47.0,47.0,OV,100.0,17.0,,,,,,,,,,2,4,BR,0.0,1.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,2,49.0,Y,3,0.0,N,24.0,M,,,,,,,,,,,,,,,,,,63,Y,,,2022-04-08T00:00:00.000Z,2022-04-08T11:00:00.000Z
11,11,LAV,2022-04-08 00:00,2022-04-08 12:00,,46.0,46.0,OV,120.0,15.0,98.0,,,,,,,,,2,3,BR,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,2,41.0,Y,2,1.0,N,6.0,N,,,,,,,,,,,,,,,,,,16,N,,,2022-04-08T00:00:00.000Z,2022-04-08T12:00:00.000Z
12,12,LAV,2022-04-08 00:00,2022-04-08 13:00,,46.0,46.0,OV,140.0,14.0,,,,,,,,,,2,1,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,34.0,N,1,1.0,N,1.0,N,,,,,,,,,,,,,,,,,,3,N,,,2022-04-08T00:00:00.000Z,2022-04-08T13:00:00.000Z
13,13,LAV,2022-04-08 00:00,2022-04-08 14:00,,46.0,46.0,OV,180.0,12.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,26.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-04-08T00:00:00.000Z,2022-04-08T14:00:00.000Z
14,14,LAV,2022-04-08 00:00,2022-04-08 15:00,,46.0,46.0,OV,220.0,11.0,,,,,,,,,,2,6,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,24.0,N,6,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-04-08T00:00:00.000Z,2022-04-08T15:00:00.000Z
15,15,LAV,2022-04-08 00:00,2022-04-08 16:00,,48.0,45.0,BK,240.0,12.0,,,,,,,,,,3,7,N ,0.0,0.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,4,16.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,0,N,,,2022-04-08T00:00:00.000Z,2022-04-08T16:00:00.000Z
