,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2022-02-03 12:00,2022-02-03 13:00,,39.0,39.0,OV,210.0,8.0,,,,,,,,,,2,7,N ,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,29.0,N,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,1,N,,,2022-02-03T12:00:00.000Z,2022-02-03T13:00:00.000Z
1,1,LAV,2022-02-03 12:00,2022-02-03 14:00,,40.0,39.0,OV,220.0,8.0,,,,,,,,,,2,4,BR,0.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,32.0,N,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,23,N,,,2022-02-03T12:00:00.000Z,2022-02-03T14:00:00.000Z
2,2,LAV,2022-02-03 12:00,2022-02-03 15:00,,40.0,39.0,OV,230.0,7.0,,,,,,,,,,2,4,BR,1.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,35.0,N,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,55,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T15:00:00.000Z
3,3,LAV,2022-02-03 12:00,2022-02-03 16:00,,41.0,39.0,OV,240.0,4.0,,,,,,,,,,3,5,BR,1.0,7.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,38.0,N,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,49,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T16:00:00.000Z
4,4,LAV,2022-02-03 12:00,2022-02-03 17:00,,42.0,40.0,OV,260.0,3.0,,,,,,,,,,2,5,BR,0.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,41.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,39,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T17:00:00.000Z
5,5,LAV,2022-02-03 12:00,2022-02-03 18:00,,43.0,40.0,OV,280.0,2.0,78.0,,,,,,,,,3,5,BR,1.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,46.0,Y,4,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,34,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T18:00:00.000Z
6,6,LAV,2022-02-03 12:00,2022-02-03 19:00,,43.0,40.0,OV,280.0,2.0,,,,,,,,,,3,5,BR,1.0,8.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,53.0,Y,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,30,N,,,2022-02-03T12:00:00.000Z,2022-02-03T19:00:00.000Z
7,7,LAV,2022-02-03 12:00,2022-02-03 20:00,,43.0,40.0,OV,230.0,4.0,,,,,,,,,,2,4,BR,2.0,7.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,59.0,Y,4,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,23,N,,,2022-02-03T12:00:00.000Z,2022-02-03T20:00:00.000Z
8,8,LAV,2022-02-03 12:00,2022-02-03 21:00,,42.0,40.0,OV,190.0,4.0,,,,,,,,,,2,4,BR,2.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,64.0,Y,3,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,46,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T21:00:00.000Z
9,9,LAV,2022-02-03 12:00,2022-02-03 22:00,,42.0,41.0,OV,140.0,3.0,,,,,,,,,,2,4,BR,2.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,68.0,Y,3,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,58,Y,,,2022-02-03T12:00:00.000Z,2022-02-03T22:00:00.000Z
