,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-30 18:00,2021-05-30 19:00,,50.0,47.0,OV,50.0,16.0,,,,,,,,,,3,4,BR,0.0,0.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3,76.0,Y,4,1.0,N,10.0,N,,,,,,,,,,,,,,,,,,94,Y,,,2021-05-30T18:00:00.000Z,2021-05-30T19:00:00.000Z
1,1,LAV,2021-05-30 18:00,2021-05-30 20:00,,50.0,48.0,OV,50.0,16.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3,96.0,Y,4,0.0,N,17.0,L,,,,,,,,,,,,,,,,,,83,Y,,,2021-05-30T18:00:00.000Z,2021-05-30T20:00:00.000Z
2,2,LAV,2021-05-30 18:00,2021-05-30 21:00,,49.0,48.0,OV,50.0,15.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,3,0.0,N,6.0,N,,,,,,,,,,,,,,,,,,43,Y,,,2021-05-30T18:00:00.000Z,2021-05-30T21:00:00.000Z
3,3,LAV,2021-05-30 18:00,2021-05-30 22:00,,49.0,48.0,OV,40.0,14.0,,,,,,,,,,3,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,80.0,Y,3,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,46,Y,,,2021-05-30T18:00:00.000Z,2021-05-30T22:00:00.000Z
4,4,LAV,2021-05-30 18:00,2021-05-30 23:00,,49.0,48.0,OV,40.0,15.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,3,1.0,N,7.0,N,,,,,,,,,,,,,,,,,,56,Y,,,2021-05-30T18:00:00.000Z,2021-05-30T23:00:00.000Z
5,5,LAV,2021-05-30 18:00,2021-05-31 00:00,,48.0,48.0,OV,40.0,14.0,98.0,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,3,0.0,N,19.0,L,,,,,,,,,,,,,,,,,,80,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T00:00:00.000Z
6,6,LAV,2021-05-30 18:00,2021-05-31 01:00,,48.0,48.0,OV,40.0,12.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,79.0,Y,4,1.0,N,23.0,L,,,,,,,,,,,,,,,,,,89,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T01:00:00.000Z
7,7,LAV,2021-05-30 18:00,2021-05-31 02:00,,48.0,48.0,OV,30.0,11.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,82.0,Y,4,1.0,N,22.0,L,,,,,,,,,,,,,,,,,,95,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T02:00:00.000Z
8,8,LAV,2021-05-30 18:00,2021-05-31 03:00,,48.0,48.0,OV,20.0,11.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,81.0,Y,4,0.0,N,23.0,L,,,,,,,,,,,,,,,,,,83,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T03:00:00.000Z
9,9,LAV,2021-05-30 18:00,2021-05-31 04:00,,48.0,48.0,OV,20.0,10.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,76.0,Y,4,1.0,N,9.0,N,,,,,,,,,,,,,,,,,,60,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T04:00:00.000Z
10,10,LAV,2021-05-30 18:00,2021-05-31 05:00,,48.0,48.0,OV,20.0,9.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,71.0,Y,5,2.0,N,11.0,N,,,,,,,,,,,,,,,,,,46,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T05:00:00.000Z
11,11,LAV,2021-05-30 18:00,2021-05-31 06:00,,48.0,48.0,OV,20.0,9.0,98.0,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,62.0,Y,4,1.0,N,22.0,M,,,,,,,,,,,,,,,,,,61,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T06:00:00.000Z
12,12,LAV,2021-05-30 18:00,2021-05-31 07:00,,48.0,48.0,OV,20.0,9.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,60.0,Y,4,1.0,N,27.0,M,,,,,,,,,,,,,,,,,,64,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T07:00:00.000Z
13,13,LAV,2021-05-30 18:00,2021-05-31 08:00,,49.0,49.0,OV,20.0,9.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,60.0,Y,4,1.0,N,26.0,M,,,,,,,,,,,,,,,,,,61,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T08:00:00.000Z
14,14,LAV,2021-05-30 18:00,2021-05-31 09:00,,49.0,49.0,OV,30.0,9.0,,,,,,,,,,2,4,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,58.0,Y,4,1.0,N,13.0,L,,,,,,,,,,,,,,,,,,45,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T09:00:00.000Z
15,15,LAV,2021-05-30 18:00,2021-05-31 10:00,,49.0,49.0,OV,20.0,8.0,,,,,,,,,,2,3,BR,0.0,0.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,50.0,Y,4,2.0,N,14.0,L,,,,,,,,,,,,,,,,,,29,Y,,,2021-05-30T18:00:00.000Z,2021-05-31T10:00:00.000Z
16,16,LAV,2021-05-30 18:00,2021-05-31 11:00,,50.0,50.0,OV,20.0,7.0,,,,,,,,,,2,3,BR,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,42.0,Y,3,1.0,N,14.0,L,,,,,,,,,,,,,,,,,,24,N,,,2021-05-30T18:00:00.000Z,2021-05-31T11:00:00.000Z
17,17,LAV,2021-05-30 18:00,2021-05-31 12:00,,50.0,50.0,OV,20.0,6.0,88.0,,,,,,,,,2,3,FG,0.0,1.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,34.0,N,3,1.0,N,8.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-05-30T18:00:00.000Z,2021-05-31T12:00:00.000Z
