,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-01-02 12:00,2021-01-02 13:00,,41.0,41.0,OV,80.0,13.0,,,,,,,,,,2,3,BR,1.0,3.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2.0,91.0,Y,4.0,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T13:00:00.000Z
1,1,LAV,2021-01-02 12:00,2021-01-02 14:00,,41.0,41.0,OV,70.0,12.0,,,,,,,,,,2,3,BR,1.0,6.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2.0,84.0,Y,3.0,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T14:00:00.000Z
2,2,LAV,2021-01-02 12:00,2021-01-02 15:00,,43.0,40.0,OV,310.0,11.0,,,,,,,,,,2,3,BR,2.0,9.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2.0,75.0,Y,3.0,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T15:00:00.000Z
3,3,LAV,2021-01-02 12:00,2021-01-02 16:00,,44.0,39.0,OV,280.0,11.0,,,,,,,,,,3,5,BR,2.0,10.0,R ,,18.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,42.0,Y,4.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T16:00:00.000Z
4,4,LAV,2021-01-02 12:00,2021-01-02 17:00,,46.0,38.0,OV,280.0,13.0,,,,,,,,,,3,5,BR,0.0,9.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,2.0,32.0,N,5.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T17:00:00.000Z
5,5,LAV,2021-01-02 12:00,2021-01-02 18:00,,46.0,36.0,BK,280.0,14.0,88.0,,,,,,,,,4,7,N ,0.0,9.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,4.0,22.0,N,5.0,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T18:00:00.000Z
6,6,LAV,2021-01-02 12:00,2021-01-02 19:00,,46.0,35.0,BK,290.0,14.0,,,,,,,,,,6,7,N ,0.0,8.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,21.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T19:00:00.000Z
7,7,LAV,2021-01-02 12:00,2021-01-02 20:00,,45.0,33.0,BK,300.0,12.0,,,,,,,,,,6,7,N ,0.0,8.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,7.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T20:00:00.000Z
8,8,LAV,2021-01-02 12:00,2021-01-02 21:00,,44.0,31.0,SC,310.0,13.0,,,,,,,,,,8,7,N ,1.0,9.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,5.0,2.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T21:00:00.000Z
9,9,LAV,2021-01-02 12:00,2021-01-02 22:00,,42.0,30.0,SC,310.0,13.0,,,,,,,,,,8,7,N ,0.0,11.0,R ,,21.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,6.0,N,6.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T22:00:00.000Z
10,10,LAV,2021-01-02 12:00,2021-01-02 23:00,,41.0,29.0,FW,310.0,13.0,,,,,,,,,,8,7,N ,0.0,15.0,R ,,20.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,3.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-02T23:00:00.000Z
11,11,LAV,2021-01-02 12:00,2021-01-03 00:00,,39.0,27.0,CL,320.0,14.0,4.0,,,,,,,,,8,7,N ,1.0,19.0,R ,,22.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,0.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-03T00:00:00.000Z
12,12,LAV,2021-01-02 12:00,2021-01-03 01:00,,38.0,27.0,CL,320.0,12.0,,,,,,,,,,8,7,N ,1.0,29.0,R ,,19.0,,,,,,,,,,,KBOS,,,,,,,,,,6.0,0.0,N,7.0,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,,,,,2021-01-02T12:00:00.000Z,2021-01-03T01:00:00.000Z
