,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-05-30 12:00,2021-05-30 13:00,,50.0,44.0,OV,60.0,18.0,,,,,,,,,,4,7,N ,0.0,0.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,4,29.0,N,7,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-05-30T12:00:00.000Z,2021-05-30T13:00:00.000Z
1,1,LAV,2021-05-30 12:00,2021-05-30 14:00,,49.0,44.0,OV,50.0,18.0,,,,,,,,,,3,4,BR,0.0,2.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,3,55.0,Y,5,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,24,N,,,2021-05-30T12:00:00.000Z,2021-05-30T14:00:00.000Z
2,2,LAV,2021-05-30 12:00,2021-05-30 15:00,,47.0,45.0,OV,50.0,18.0,,,,,,,,,,3,4,BR,0.0,3.0,R ,,25.0,,,,,,,,,,,KBOS,,,,,,,,,,3,66.0,Y,5,0.0,N,5.0,N,,,,,,,,,,,,,,,,,,29,N,,,2021-05-30T12:00:00.000Z,2021-05-30T15:00:00.000Z
3,3,LAV,2021-05-30 12:00,2021-05-30 16:00,,47.0,44.0,OV,50.0,17.0,,,,,,,,,,3,3,BR,0.0,5.0,R ,,24.0,,,,,,,,,,,KBOS,,,,,,,,,,3,89.0,Y,3,0.0,N,7.0,N,,,,,,,,,,,,,,,,,,28,N,,,2021-05-30T12:00:00.000Z,2021-05-30T16:00:00.000Z
4,4,LAV,2021-05-30 12:00,2021-05-30 17:00,,46.0,45.0,OV,50.0,16.0,,,,,,,,,,3,3,BR,0.0,6.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3,90.0,Y,4,0.0,N,10.0,N,,,,,,,,,,,,,,,,,,46,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T17:00:00.000Z
5,5,LAV,2021-05-30 12:00,2021-05-30 18:00,,46.0,45.0,OV,50.0,16.0,91.0,,,,,,,,,3,3,BR,0.0,5.0,R ,,23.0,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,3,0.0,N,18.0,L,,,,,,,,,,,,,,,,,,67,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T18:00:00.000Z
6,6,LAV,2021-05-30 12:00,2021-05-30 19:00,,46.0,45.0,OV,50.0,15.0,,,,,,,,,,3,3,BR,1.0,6.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,92.0,Y,3,0.0,N,16.0,L,,,,,,,,,,,,,,,,,,56,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T19:00:00.000Z
7,7,LAV,2021-05-30 12:00,2021-05-30 20:00,,46.0,46.0,OV,40.0,14.0,,,,,,,,,,2,3,BR,1.0,5.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,91.0,Y,3,0.0,N,15.0,L,,,,,,,,,,,,,,,,,,63,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T20:00:00.000Z
8,8,LAV,2021-05-30 12:00,2021-05-30 21:00,,46.0,46.0,OV,40.0,13.0,,,,,,,,,,2,3,BR,2.0,4.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,3,84.0,Y,3,0.0,N,13.0,L,,,,,,,,,,,,,,,,,,65,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T21:00:00.000Z
9,9,LAV,2021-05-30 12:00,2021-05-30 22:00,,47.0,46.0,OV,40.0,12.0,,,,,,,,,,2,3,BR,1.0,2.0,R ,,,,,,,,,,,,,KBOS,,,,,,,,,,2,81.0,Y,3,0.0,N,8.0,N,,,,,,,,,,,,,,,,,,68,Y,,,2021-05-30T12:00:00.000Z,2021-05-30T22:00:00.000Z
